post_tax_coef,scenario,draw
0.00013056884091033514,2,999
0.005414967259203872,1,1000
0.0010269122124270018,2,1000
0.001720376199997592,1,1001
0.0001899859243148164,2,1001
0.002951847415200214,1,1002
0.0007967284123520844,2,1002
0.004763350600504922,1,1003
0.0019913739096292663,2,1003
0.0062719197541164125,1,1004
0.0023101150916612374,2,1004
-0.0001670345880117021,1,1005
-0.0008099150016656258,2,1005
0.005143162216319544,1,1006
0.0018393373991360627,2,1006
0.0023139855225504514,1,1007
0.0002060887742450169,2,1007
0.0019400735835157835,1,1008
0.0008130855012016964,2,1008
0.005828142713394192,1,1009
0.002315800805662382,2,1009
0.0008165589701260249,1,1010
-0.00015863816463464132,2,1010
0.001882510304266229,1,1011
0.00028926067110298,2,1011
0.0020831888981087104,1,1012
0.0004579139368201135,2,1012
-0.0005699547270861128,1,1013
-0.0006047919490543109,2,1013
0.00047028825017581005,1,1014
-4.047132621027148e-05,2,1014
0.0016898511607284106,1,1015
9.944290020186974e-05,2,1015
0.007506529919608176,1,1016
0.0027830152934754356,2,1016
0.0019456694670858992,1,1017
0.0003837723136138869,2,1017
0.003910256799046738,1,1018
0.0015532750332312017,2,1018
0.003409318791706362,1,1019
0.0014492670183842585,2,1019
2.1188377153967143e-06,1,1020
-0.000278563439438278,2,1020
-0.0006961870340782362,1,1021
-0.0010143270150040102,2,1021
0.000361252212937632,1,1022
-0.0007786776277721666,2,1022
0.0009231602204155388,1,1023
-0.00022311450754952162,2,1023
0.004307357501450908,1,1024
0.0011992300584068077,2,1024
0.0020538618071999047,1,1025
-2.2000426687704395e-05,2,1025
0.0017416696896137064,1,1026
-0.0002201865802090603,2,1026
0.0028257923502058016,1,1027
0.0009208772063330961,2,1027
0.0007534538365936345,1,1028
-0.0003777674683174342,2,1028
0.0010855599850090306,1,1029
-0.00023550802837423254,2,1029
0.00350853518987592,1,1030
0.0009817275803992581,2,1030
0.003560314733643113,1,1031
0.0010744318773084737,2,1031
0.002090470884951022,1,1032
0.0005084368181990322,2,1032
0.0002707556655803163,1,1033
-0.000782489015315609,2,1033
-0.001563909469508786,1,1034
-0.0013894567515523137,2,1034
0.0049935862133165185,1,1035
0.0017018404136395645,2,1035
0.0019047611114945602,1,1036
0.0005212194736867639,2,1036
0.0014726583781056266,1,1037
0.0005478262900028277,2,1037
0.0020302810678624198,1,1038
0.0006074595492951058,2,1038
0.004846751544962042,1,1039
0.001562124875548499,2,1039
0.003270211400252093,1,1040
0.00044306904918854493,2,1040
0.004907969001150821,1,1041
0.0016442995737505645,2,1041
0.003022311810569187,1,1042
0.0007310702990477647,2,1042
0.0023275875565280935,1,1043
0.0007601735622621234,2,1043
0.0037659425218270265,1,1044
0.0010715460722126775,2,1044
0.0028644141351362945,1,1045
0.0005033646954956603,2,1045
0.005797498121048343,1,1046
0.0025617117324542756,2,1046
0.002949842135063261,1,1047
0.000992968728909418,2,1047
0.004300171196092228,1,1048
0.0012237308628602055,2,1048
0.00266330088445434,1,1049
0.000879002775277273,2,1049
0.0011223907081045676,1,1050
-8.435719972675623e-05,2,1050
0.0038855924655439027,1,1051
0.0011140241774908568,2,1051
0.0007352853489754288,1,1052
-0.0002292164593660148,2,1052
-0.00014434751191639482,1,1053
-0.00046221678437718017,2,1053
8.022330376466981e-05,1,1054
0.000244198961635353,2,1054
0.004213099108292089,1,1055
0.0016059392820176972,2,1055
0.0015742935997720927,1,1056
0.0008137231672253674,2,1056
0.00043517802072169545,1,1057
-0.0001234690900368843,2,1057
0.0050142995030010365,1,1058
0.0016535314450088975,2,1058
0.006028751135087024,1,1059
0.0022285456710169657,2,1059
0.00344458029799203,1,1060
0.0010044285542219716,2,1060
0.001327433190584607,1,1061
-0.0001928873748839299,2,1061
0.0024571340288613752,1,1062
0.0008197009683049406,2,1062
0.005404561131737647,1,1063
0.0018945891791397737,2,1063
0.000455722993356036,1,1064
-0.00011931381508151491,2,1064
0.0003326509021238449,1,1065
0.00020809127308665267,2,1065
0.007037365212413678,1,1066
0.002775494693459604,2,1066
0.0009713716739528838,1,1067
-0.00013190268579708973,2,1067
0.0023673426254238322,1,1068
0.0005097206545515507,2,1068
0.002190606285996005,1,1069
0.00044959328388986125,2,1069
0.003264256820470389,1,1070
0.0010233939180188337,2,1070
0.004458859684951567,1,1071
0.0017416537726502577,2,1071
0.0038868728455210724,1,1072
0.001285804771540496,2,1072
0.0026849175446766018,1,1073
0.001011565437374089,2,1073
0.004709574373014412,1,1074
0.0021195501059147535,2,1074
0.0023772508811248034,1,1075
0.0007927738102426075,2,1075
0.003494201851373252,1,1076
0.0010103452557778951,2,1076
0.0005505623963980635,1,1077
-0.00020724032928929942,2,1077
-0.0012756777302952178,1,1078
-0.0008021498684053784,2,1078
-0.0021123341313026723,1,1079
-0.0010909352040745467,2,1079
0.00216090428798816,1,1080
0.0006038183502910313,2,1080
0.002014390438653613,1,1081
0.0007066606703677689,2,1081
0.005660364817158367,1,1082
0.0018508745339125897,2,1082
0.0015230513707451823,1,1083
0.00046383949333211606,2,1083
0.004088702243773468,1,1084
0.001620200023980081,2,1084
0.004357495900183429,1,1085
0.0012081320992704595,2,1085
0.0035265888674795853,1,1086
0.0015167889543625927,2,1086
0.0003701463739949317,1,1087
-0.00046483989113014866,2,1087
0.0015720275890608012,1,1088
0.0005470266010220539,2,1088
0.0003374103988030741,1,1089
-0.00035282516296057567,2,1089
0.00334145567024801,1,1090
0.0007399112032493757,2,1090
0.0032740183604342745,1,1091
0.0010600136266865796,2,1091
0.0051586320259409246,1,1092
0.0017150014959099458,2,1092
0.00422284505317033,1,1093
0.0013374147986613969,2,1093
0.005767921199704832,1,1094
0.0023566228606187022,2,1094
0.001671124506757402,1,1095
0.00018330010285449707,2,1095
0.004066646870365483,1,1096
0.0013505798995933661,2,1096
0.0037883837675143275,1,1097
0.0014332725954440896,2,1097
0.004579538023178393,1,1098
0.0017618845628767634,2,1098
-1.1266882683777426e-05,1,1099
-0.0005761903313053879,2,1099
0.00022799168205046546,1,1100
-0.0005825994551695421,2,1100
0.0014697180443890095,1,1101
0.00030091712381714793,2,1101
0.003758145096095967,1,1102
0.0011359945849631534,2,1102
0.0016019671804638038,1,1103
3.966645623641664e-05,2,1103
-0.004749500082590344,1,1104
-0.0022200823797851018,2,1104
0.0015678857404872067,1,1105
-2.8595675921275446e-05,2,1105
-0.0004997019101579672,1,1106
-0.0005052119515539053,2,1106
-0.0009482482429661707,1,1107
-0.0007127244122523777,2,1107
0.0011164992759871482,1,1108
-8.026377366531526e-05,2,1108
0.00038390693118997283,1,1109
0.00028630317687888986,2,1109
0.003793878448474972,1,1110
0.0009706022654653856,2,1110
-0.00018470515255915022,1,1111
-0.0005605210565116335,2,1111
0.0006974229397447363,1,1112
-3.794698777928178e-05,2,1112
-0.0009454305756323783,1,1113
-0.001067747355711525,2,1113
0.005320679863085929,1,1114
0.001874254870417925,2,1114
0.0051733439201994726,1,1115
0.0018739340835968016,2,1115
0.0009020588519325265,1,1116
-8.12581436542239e-05,2,1116
0.003170844991490514,1,1117
0.0010671154951521935,2,1117
0.005921643698034441,1,1118
0.0019107142390156443,2,1118
0.0017629104226609324,1,1119
0.0007728893286135432,2,1119
0.0035462807378950105,1,1120
0.0008721513083972366,2,1120
0.0028829739670217965,1,1121
0.0009295014321449354,2,1121
0.008202536794206482,1,1122
0.0032084903167540644,2,1122
0.003840097883515077,1,1123
0.001272251398624,2,1123
0.0026487896324838248,1,1124
0.00024822519161560547,2,1124
-0.0028625763440125367,1,1125
-0.0017320132312478387,2,1125
0.0010411259353348317,1,1126
-1.7455865675077623e-05,2,1126
0.00215512365346475,1,1127
0.0003673798676542741,2,1127
0.005013714655136354,1,1128
0.001605627598559394,2,1128
0.0015071516391741398,1,1129
-0.00024384620370880843,2,1129
0.0047752512820587205,1,1130
0.0019795502233539057,2,1130
-0.0023301719184607023,1,1131
-0.0015917438098981861,2,1131
-0.0018574447421544499,1,1132
-0.00139158764995384,2,1132
0.00031938110221809,1,1133
-0.00026466403866725225,2,1133
0.0003307260919073059,1,1134
-0.00025729152472613113,2,1134
0.003294308942600384,1,1135
0.0009560602229919245,2,1135
0.000753308170074063,1,1136
-4.694506219447641e-06,2,1136
0.0019294519239412206,1,1137
0.0003568423735177123,2,1137
0.0025299383967414997,1,1138
0.0006320209927845852,2,1138
0.0033400080599034947,1,1139
0.001109199697231726,2,1139
0.0002526637281901144,1,1140
9.470626674271033e-05,2,1140
0.0012489494690395538,1,1141
8.049417507210096e-05,2,1141
0.0006651297979074413,1,1142
-0.00029790403247420376,2,1142
0.004677773340001545,1,1143
0.001814816669382532,2,1143
-0.003639719305073047,1,1144
-0.0018740223909266564,2,1144
0.0007447497915488296,1,1145
-2.7080866045822105e-05,2,1145
0.005916602428319446,1,1146
0.002032498212244499,2,1146
0.00154553212389684,1,1147
-0.0001868826607491761,2,1147
0.0004070809795702771,1,1148
-0.0003347863676511656,2,1148
0.0031602329105769366,1,1149
0.0009164487165589958,2,1149
0.0018586740734057097,1,1150
0.0004162376744577447,2,1150
0.0023246449262646126,1,1151
0.0006421990627894535,2,1151
0.0023192036033222677,1,1152
0.0005413541391795111,2,1152
0.0030682188279220783,1,1153
0.0009272492021338004,2,1153
0.004950416857869306,1,1154
0.0018660390864898122,2,1154
0.0023062063484356296,1,1155
0.00044553523374670347,2,1155
-0.0012226896348831815,1,1156
-0.0005209099902662878,2,1156
9.408854746566822e-06,1,1157
-0.00033538323448431583,2,1157
0.0040200263495836185,1,1158
0.0014968380349414155,2,1158
0.0005481789346953527,1,1159
-0.00023409794770571813,2,1159
0.005544915588086939,1,1160
0.0019557107107502267,2,1160
0.004134355119024841,1,1161
0.0010190299884615694,2,1161
0.000913876898682949,1,1162
-0.00018535775926475993,2,1162
0.005262698213349266,1,1163
0.0020417569403742577,2,1163
0.0029815181048452764,1,1164
0.0006971148062611902,2,1164
0.0006519424845510596,1,1165
9.21368335849703e-05,2,1165
0.00035939421271697936,1,1166
-0.0002234462481789157,2,1166
0.0029154503478830253,1,1167
0.001536603572886267,2,1167
0.002476083531520312,1,1168
0.0006163938545952776,2,1168
0.007018465420736721,1,1169
0.0027663425129982977,2,1169
0.006438963182635036,1,1170
0.002586133006081612,2,1170
0.0028507183612792785,1,1171
0.0008181181443198996,2,1171
0.003443950082213037,1,1172
0.0008872842651904982,2,1172
0.0054308885441011175,1,1173
0.001975728475105412,2,1173
0.002948527626931368,1,1174
0.0008290589593211392,2,1174
0.0019608446589052513,1,1175
0.00026830194121346045,2,1175
0.003186403244264722,1,1176
0.0009919257710181298,2,1176
0.002799911389812936,1,1177
0.000600269333561597,2,1177
0.0042325016560950494,1,1178
0.0015573783209518514,2,1178
0.002010553737965677,1,1179
0.00035567401266156125,2,1179
0.001782103947885015,1,1180
0.00018455480721910847,2,1180
0.00328513056147653,1,1181
0.0008961110613312237,2,1181
-0.0018287543291942462,1,1182
-0.0012284214172371454,2,1182
0.0009085227587312874,1,1183
7.850085675682403e-05,2,1183
0.00299418711638019,1,1184
0.0013552662839970372,2,1184
0.0002499597093000397,1,1185
4.2899988366767245e-05,2,1185
0.006567891779958408,1,1186
0.003078109456833602,2,1186
0.001619411966191804,1,1187
0.0008641446198548005,2,1187
0.0033277586674259232,1,1188
0.0008779386094364741,2,1188
0.0035426543398704444,1,1189
0.001111403327960833,2,1189
0.002215578320590583,1,1190
0.0005520484597937345,2,1190
0.0013391096836401551,1,1191
0.0004591696080771475,2,1191
0.004122100728319374,1,1192
0.00110859347079669,2,1192
0.004447060317231298,1,1193
0.0015305827897081072,2,1193
-0.0012360516711711917,1,1194
-0.0011547260585716267,2,1194
-0.002930118311622282,1,1195
-0.0019026283255626523,2,1195
-0.0016672940195274855,1,1196
-0.0011743909589440895,2,1196
0.0007395458921775731,1,1197
0.00038669881086812535,2,1197
0.003611362854268687,1,1198
0.0009827668364856068,2,1198
0.0021836621332124344,1,1199
0.0008944975658040398,2,1199
0.001437123872412139,1,1200
0.0003460359246294704,2,1200
0.001939599885483458,1,1201
1.2458985933251212e-05,2,1201
0.0006636193141397095,1,1202
-8.77994503117638e-05,2,1202
0.005436359117312252,1,1203
0.0017343200651208008,2,1203
0.0016804501828412734,1,1204
3.562177655999985e-05,2,1204
0.0007698911656176447,1,1205
-0.0002630697377791026,2,1205
-0.0027881995944245503,1,1206
-0.001958889906669633,2,1206
0.0009851251292749318,1,1207
-0.0003766953640786247,2,1207
0.00419112238443883,1,1208
0.0012784092341446198,2,1208
0.0039002608527229105,1,1209
0.0013176087233010506,2,1209
0.003902828399670194,1,1210
0.0017601325136826634,2,1210
-0.0003336312369498559,1,1211
-0.0005796121214290966,2,1211
0.006755262419488638,1,1212
0.0027199007500533865,2,1212
0.0020823440555673796,1,1213
0.0005009930288942089,2,1213
-0.00039466289799680034,1,1214
-0.0006395661103491223,2,1214
0.0015710117884532356,1,1215
0.0003103332852318236,2,1215
0.0009227553823978186,1,1216
7.70551433871583e-05,2,1216
0.003404278187954247,1,1217
0.0009585295674597572,2,1217
0.0023046566308249283,1,1218
-5.698712785114909e-05,2,1218
0.0033934930268421613,1,1219
0.000917323815098882,2,1219
0.003313028126938099,1,1220
0.0010690580270053857,2,1220
0.006038479612544129,1,1221
0.001870901320301993,2,1221
0.0006298154283842625,1,1222
-0.00040287390392451325,2,1222
0.00022875600346115935,1,1223
-0.0003569105930830774,2,1223
0.002811834927752742,1,1224
0.0009797990378364548,2,1224
0.00012048800428139097,1,1225
-0.0007847549484842015,2,1225
-0.0046833029342613925,1,1226
-0.0026814223719280623,2,1226
0.006939957539297632,1,1227
0.0026651780316609905,2,1227
0.0013848638814330442,1,1228
0.0002262041678195891,2,1228
0.0051623026058134295,1,1229
0.0015605355045582238,2,1229
0.0045024556132051766,1,1230
0.0013487995378670737,2,1230
0.00037365758152188897,1,1231
0.0002891938565361079,2,1231
0.002842393529837163,1,1232
0.0009147917307372152,2,1232
0.003007500935345391,1,1233
0.00070783457442981,2,1233
0.005647606543993309,1,1234
0.0019276334346657775,2,1234
3.220707960186961e-06,1,1235
-0.0007817488040479344,2,1235
0.004667960343378961,1,1236
0.0015852995115631322,2,1236
0.002489696169607887,1,1237
0.00034373410598870257,2,1237
0.0008144321780205806,1,1238
7.452097697823953e-05,2,1238
0.003375439934685527,1,1239
0.0009601489128525476,2,1239
0.0017880112987983597,1,1240
0.00019079454695853396,2,1240
0.004035250350365424,1,1241
0.0010309825456900719,2,1241
0.002664012177419522,1,1242
0.0008211648776382201,2,1242
0.0031389060027090347,1,1243
0.0010390843768163952,2,1243
0.0020221875702840595,1,1244
0.00032064099293374767,2,1244
0.004658287072414467,1,1245
0.0015523187366299311,2,1245
0.001822503065245591,1,1246
0.0002712179238128523,2,1246
0.0018342914786101815,1,1247
0.0001500897628123177,2,1247
0.001225804655108801,1,1248
-0.0002470341816125952,2,1248
0.002567089503330878,1,1249
0.0005490701996317487,2,1249
-0.002064748364552822,1,1250
-0.0016934399022987484,2,1250
0.0007638011902804593,1,1251
-0.0001457209223654011,2,1251
0.00010516840430052751,1,1252
-0.00044561829939068195,2,1252
0.003424851647393254,1,1253
0.0009608160571627337,2,1253
0.0032438654366947982,1,1254
0.0009161170903995642,2,1254
-0.0024578265858706074,1,1255
-0.0014958285242990766,2,1255
0.001368722243231982,1,1256
-7.4200196870598e-05,2,1256
0.001930840193120177,1,1257
0.00024899435097366224,2,1257
0.002687608657138106,1,1258
0.0006247862111904757,2,1258
0.0025664295485213376,1,1259
0.0005105577512095516,2,1259
0.0016709382639892628,1,1260
0.0004280036081978408,2,1260
4.237392236916481e-05,1,1261
-0.0002629235189209484,2,1261
-0.002201776645661831,1,1262
-0.0015928111893358868,2,1262
0.0010538375853599493,1,1263
0.0005972918265383394,2,1263
-0.0009111656370373834,1,1264
-0.0005021771034135454,2,1264
0.0019504007000561872,1,1265
0.00030724432516194677,2,1265
0.0011212551007169463,1,1266
0.00012809115647896611,2,1266
0.002142421815995732,1,1267
0.00014972047983909467,2,1267
0.003428602281473318,1,1268
0.0009741947703183955,2,1268
0.0010805959415065747,1,1269
0.00024025472869555422,2,1269
0.004818670694158285,1,1270
0.0015100701826011205,2,1270
0.004062563484846571,1,1271
0.0008510234913408972,2,1271
0.002964282037471251,1,1272
0.001035350873915613,2,1272
0.00452593497430882,1,1273
0.0012472652866208902,2,1273
0.004690604588182912,1,1274
0.001342494420334405,2,1274
0.00021908723889031673,1,1275
-0.0005130463711579673,2,1275
0.0008843641947040143,1,1276
0.00013256397213885125,2,1276
0.0019295241693383616,1,1277
0.0002727760783529711,2,1277
0.0024575343135094813,1,1278
0.0005230692953196922,2,1278
0.0011342112472207708,1,1279
-4.064444783645317e-05,2,1279
0.0021810363189282787,1,1280
0.0005772842725135635,2,1280
0.000570358280162737,1,1281
-0.00015039095718802418,2,1281
0.004477399513132129,1,1282
0.0017631488618585116,2,1282
0.0032522055508923597,1,1283
0.0007748532139051792,2,1283
0.0028613327150892004,1,1284
0.0011196758830537394,2,1284
0.0025960843226136856,1,1285
0.0007914380081884757,2,1285
0.001616981588768611,1,1286
0.00020181217898150773,2,1286
0.004390339766892367,1,1287
0.00131407972463783,2,1287
0.0010338226919359974,1,1288
-9.351245292888335e-05,2,1288
0.0008949532108577297,1,1289
-0.00012073897677592252,2,1289
0.005852704028017566,1,1290
0.0022287315671405726,2,1290
0.0028534383903350367,1,1291
0.0005311985975329657,2,1291
0.005054446419894184,1,1292
0.0015258677402470236,2,1292
0.0007760216310221911,1,1293
-5.4284677518544886e-05,2,1293
0.0025812433571825856,1,1294
0.0007148901555294014,2,1294
-0.0005090328454573072,1,1295
-0.0008103755500207207,2,1295
0.003159748816702424,1,1296
0.0013556809291495478,2,1296
5.435077999778531e-05,1,1297
-0.00040613591514956004,2,1297
0.001467243935363636,1,1298
6.390583483821103e-05,2,1298
0.003727356299715388,1,1299
0.0013606440705023343,2,1299
0.0056121162161006845,1,1300
0.002216129419996775,2,1300
-0.002549903391137184,1,1301
-0.0011868662363735288,2,1301
0.0003133608811945038,1,1302
-0.0007867088282411052,2,1302
0.0063721042705735,1,1303
0.00236958295030097,2,1303
4.2067545434386935e-05,1,1304
-0.0007780404226460922,2,1304
0.0034583692420890465,1,1305
0.0011587728742938831,2,1305
0.0030219043345328478,1,1306
0.0004535547793983204,2,1306
0.0008305089848602081,1,1307
-0.0004607663667143712,2,1307
0.002604291131881023,1,1308
0.0005634869056696226,2,1308
0.0021837263542760295,1,1309
0.0005468204251449188,2,1309
0.0030500839514502253,1,1310
0.0007273746458582913,2,1310
0.0035062971385704926,1,1311
0.0009119174189018493,2,1311
-0.00019361072709762097,1,1312
-9.463282032447302e-05,2,1312
0.0027635640877255764,1,1313
0.0011320038207275058,2,1313
0.002150926940726708,1,1314
0.0007697202196905104,2,1314
0.0025209471765771973,1,1315
0.0006584752743929911,2,1315
0.002898810825965591,1,1316
0.0008333779905117635,2,1316
0.0016242798742981547,1,1317
0.0005596733298573067,2,1317
-0.0009361445470920647,1,1318
-0.0009040566885595075,2,1318
0.00434436893591856,1,1319
0.0015215903630362102,2,1319
0.003435774142430176,1,1320
0.0006986685587460288,2,1320
0.001278352978547902,1,1321
0.00032658388060150076,2,1321
0.0007450917842935108,1,1322
-0.0002734260823732664,2,1322
0.002997358361410224,1,1323
0.0009183584194987129,2,1323
0.0012839811813556787,1,1324
-0.0002952259361563266,2,1324
0.002389995073595096,1,1325
0.00023156499794875593,2,1325
0.002913624664169055,1,1326
0.00126987543273532,2,1326
0.0027857585640685117,1,1327
0.0009463732537591397,2,1327
0.0031509631875488854,1,1328
0.0006849419749872939,2,1328
0.009224387322475314,1,1329
0.004019210970265462,2,1329
0.0022573313165008806,1,1330
0.00034301017539889835,2,1330
0.00068537357550978,1,1331
-0.0002897569358587699,2,1331
0.005243897627497744,1,1332
0.0021694524523572212,2,1332
-0.0024768697444367445,1,1333
-0.0016281075987454752,2,1333
0.0008850746179247012,1,1334
-9.397825976318782e-05,2,1334
0.004805440248080011,1,1335
0.0014690410307522707,2,1335
0.002343491127787075,1,1336
0.0008542113025934302,2,1336
-0.0005759508924879678,1,1337
-0.0009499374672458694,2,1337
0.0012976670089777922,1,1338
0.0003658089965734734,2,1338
-0.0012197155324476534,1,1339
-0.0007845108866249596,2,1339
0.0014402918684678304,1,1340
0.00015115795178282895,2,1340
0.002183229709932037,1,1341
0.00013574589708252106,2,1341
0.0008572477006640116,1,1342
-3.607918752816214e-05,2,1342
0.0010656487144115841,1,1343
0.00027757882684983004,2,1343
0.0016461842278095665,1,1344
0.00046650368664577545,2,1344
0.008144194023978762,1,1345
0.0030915479150818537,2,1345
0.003539621866366881,1,1346
0.001370190658830375,2,1346
-0.0013035152911967925,1,1347
-0.0008083798204453578,2,1347
0.002846610976212249,1,1348
0.0007271142455564225,2,1348
0.005198617545122661,1,1349
0.0018179711677643179,2,1349
-0.0002506686081366182,1,1350
-0.000505809685918049,2,1350
0.002801478143682731,1,1351
0.00036391922020411523,2,1351
0.005980106271164442,1,1352
0.002077995960470447,2,1352
-0.00163026799528801,1,1353
-0.0012857152629592113,2,1353
0.0017022158771439074,1,1354
0.00036232265971405275,2,1354
0.0021112620409129315,1,1355
2.437947879338402e-05,2,1355
0.006634386898940239,1,1356
0.0025434669662197113,2,1356
0.00447919561270055,1,1357
0.001819607358270106,2,1357
0.0042121112394889245,1,1358
0.0015087084835528292,2,1358
0.002940136635112455,1,1359
0.0010892756817222663,2,1359
0.003208081846296856,1,1360
0.00060427264108464,2,1360
0.0023010948525720837,1,1361
0.0006401784900488898,2,1361
0.002076842528436729,1,1362
0.0008782117869376015,2,1362
0.0024685106017649314,1,1363
0.000378713357260085,2,1363
0.0005467139105362571,1,1364
-0.00029240621802919484,2,1364
-0.000585909991672919,1,1365
-0.0006306904266193981,2,1365
-3.8493008192334146e-05,1,1366
-0.0006756050988985384,2,1366
0.005294169438014695,1,1367
0.0019010624843230303,2,1367
0.00079720879810307,1,1368
0.0002542383854873024,2,1368
0.007739732628023104,1,1369
0.002538313506228086,2,1369
0.006318069140392601,1,1370
0.002488509460430543,2,1370
0.0019468612807899592,1,1371
0.0005996379799766624,2,1371
0.002306498878107718,1,1372
0.000579161786142271,2,1372
0.00652337163546916,1,1373
0.002200406678422585,2,1373
0.000268579605307101,1,1374
-7.23825397211145e-05,2,1374
0.002486897291533905,1,1375
0.0005275040827962801,2,1375
0.0030408241845616734,1,1376
0.0006762387530968824,2,1376
0.0024494687686970815,1,1377
0.00010581620179373258,2,1377
0.000496329609964857,1,1378
-0.0003821915247990419,2,1378
0.0024596783600615976,1,1379
0.0009848613737621177,2,1379
0.0012564804083630386,1,1380
7.113004916857772e-05,2,1380
0.001442824396125854,1,1381
-0.00012854381364801036,2,1381
-0.0006768274942292969,1,1382
-0.0005322837718069037,2,1382
0.00447244194285683,1,1383
0.0010126391820932633,2,1383
0.007700277019480412,1,1384
0.0026931428742604604,2,1384
0.004637627695418654,1,1385
0.0016389453578313734,2,1385
-0.00046073227548587195,1,1386
-0.0008604387650811086,2,1386
-0.003812337493799631,1,1387
-0.002247919715570635,2,1387
0.002947070637344522,1,1388
0.0009896347656297043,2,1388
0.004320534236816764,1,1389
0.001276216213932444,2,1389
0.002199026931748933,1,1390
0.0004937584670517788,2,1390
0.0002429705007756125,1,1391
-0.0001119254711942638,2,1391
0.0017918156433773718,1,1392
0.0003057425613038153,2,1392
0.002414783067847553,1,1393
0.0006952240564680972,2,1393
0.0030699004731192664,1,1394
0.0008158653445309594,2,1394
0.003756600002104298,1,1395
0.0013998899351547445,2,1395
0.001319403541111122,1,1396
-0.00014743607831605793,2,1396
0.002020988802739758,1,1397
0.0005901189365627114,2,1397
0.0004147131668996457,1,1398
-0.0004233353471882725,2,1398
0.0017049866258380245,1,1399
0.0003940686350151439,2,1399
0.0006752022816755422,1,1400
-0.00022792135822777146,2,1400
0.0036076101312782,1,1401
0.001082373887348039,2,1401
0.003609977089046869,1,1402
0.0014968481501899272,2,1402
0.002260314263780377,1,1403
0.0009519388135905282,2,1403
0.002879136086655253,1,1404
0.0009283044658805974,2,1404
0.0013221340232642698,1,1405
2.833808176862767e-05,2,1405
-0.0008119246373735213,1,1406
-0.0010471388171752812,2,1406
0.0021298465317784745,1,1407
0.0008432852419195246,2,1407
0.0034201253025308758,1,1408
0.0011151353749836524,2,1408
0.0043769824606084235,1,1409
0.0017790059422201992,2,1409
0.0005292410882385332,1,1410
-0.0001773937125278003,2,1410
0.0016913682155380184,1,1411
0.00024157386855673275,2,1411
0.0041723038165653245,1,1412
0.0017661127081640472,2,1412
-0.004458310335156396,1,1413
-0.002366646178227432,2,1413
-0.0005727254488152725,1,1414
-0.0007021283682504091,2,1414
0.003916238599284359,1,1415
0.001023546507590536,2,1415
0.0012533190569620793,1,1416
8.410075664275611e-05,2,1416
0.005140704652541829,1,1417
0.0017008681167586413,2,1417
-0.001411313003709953,1,1418
-0.0011851326807121474,2,1418
0.0009400748503217884,1,1419
-0.0003659584681047105,2,1419
0.0035392688061374354,1,1420
0.0008538786963822956,2,1420
0.0016563656024351026,1,1421
6.753541079099131e-05,2,1421
0.0010739343177962924,1,1422
-0.0004201324111379915,2,1422
0.005013066635591881,1,1423
0.0017440554913886112,2,1423
0.0016987417789986327,1,1424
5.127410675719347e-05,2,1424
0.0017156936382034063,1,1425
0.00031410845889862614,2,1425
0.004410833683764397,1,1426
0.0014329881246611437,2,1426
0.005547669381489916,1,1427
0.0021346024317912904,2,1427
-0.0018169549051940924,1,1428
-0.0015407231752063554,2,1428
-0.0007268260396350446,1,1429
-0.0007440690080286221,2,1429
0.003821378346466662,1,1430
0.0007118447881280983,2,1430
0.0003565659467171322,1,1431
-0.0003004421135735868,2,1431
0.001474526741897879,1,1432
0.00013835814092044523,2,1432
0.002864307823693778,1,1433
0.0006881775449783449,2,1433
0.001624061560626264,1,1434
0.00023998197069719922,2,1434
0.004231509327572596,1,1435
0.0016184368831767076,2,1435
0.004875555485677939,1,1436
0.0017622830274213882,2,1436
0.0016754642556928339,1,1437
0.0004689781426137668,2,1437
0.004267104208945496,1,1438
0.0014352654749249022,2,1438
-0.0024540968496429014,1,1439
-0.0017472482623647344,2,1439
0.0004769386449230257,1,1440
-0.000416354976452449,2,1440
0.004132093061451344,1,1441
0.0016372933834843167,2,1441
0.0030260836855851353,1,1442
0.0005721853235677011,2,1442
0.004071752458157191,1,1443
0.0017250454252127735,2,1443
0.004540045353314606,1,1444
0.001388750466043213,2,1444
-0.0033294153813266483,1,1445
-0.0015663608509826781,2,1445
0.0027864609247724246,1,1446
0.0007896444056079018,2,1446
0.004018391990816406,1,1447
0.0018046329137419875,2,1447
0.005304551846073883,1,1448
0.0020799023603904976,2,1448
0.0029744781291085516,1,1449
0.0004762131191708289,2,1449
-0.0005220566698295286,1,1450
-0.000719053271341607,2,1450
-0.00015117522272865835,1,1451
-0.0003149549832015489,2,1451
0.00487457011364235,1,1452
0.001697992828754118,2,1452
-0.0006265766039820978,1,1453
-0.0004457026475829173,2,1453
0.0017542194067215484,1,1454
0.0007672053175837568,2,1454
0.0019568581837767197,1,1455
0.000531813093692928,2,1455
-0.00015690867863517595,1,1456
-0.000733808589813176,2,1456
0.008106404062457755,1,1457
0.0029908011060550254,2,1457
0.006102747399146725,1,1458
0.002673364728548912,2,1458
0.002367606015729205,1,1459
0.0008751092233977788,2,1459
0.004304300776670421,1,1460
0.0012572676690272401,2,1460
0.001963964788433272,1,1461
0.0009529430341597459,2,1461
0.005956987186990118,1,1462
0.0023829979442429013,2,1462
0.0005844239907558352,1,1463
-0.0003584961154697431,2,1463
0.00579824830350587,1,1464
0.0021560176880969333,2,1464
0.002149999935231084,1,1465
0.000879565834581004,2,1465
0.00320422284511894,1,1466
