term,coef,scenario,run
post_g5,0.18497891578373618,1,1099
post_g6,-0.12139508298467855,1,1099
post_g1,-0.01960756852308769,2,1099
post_g2,-0.01876808633728566,2,1099
post_g3,0.02278231888599581,2,1099
post_g4,-0.035145444517812235,2,1099
post_g5,0.17994738592193643,2,1099
post_g6,-0.1286704969251265,2,1099
post_g1,-0.014777267402914747,1,1100
post_g2,-0.022744628516288383,1,1100
post_g3,0.011995757467335305,1,1100
post_g4,-0.03303270075645237,1,1100
post_g5,0.1786228062244729,1,1100
post_g6,-0.11717202447154479,1,1100
post_g1,-0.024217131241795725,2,1100
post_g2,-0.020855979220165057,2,1100
post_g3,0.00802729160678347,2,1100
post_g4,-0.031676844826632355,2,1100
post_g5,0.1862676676457648,2,1100
post_g6,-0.11699938929902835,2,1100
post_g1,-0.017071381667060275,1,1101
post_g2,-0.022868360549222467,1,1101
post_g3,0.011134072090180771,1,1101
post_g4,-0.03493617489815929,1,1101
post_g5,0.18460949245617608,1,1101
post_g6,-0.11762778540000722,1,1101
post_g1,-0.025467374354461527,2,1101
post_g2,-0.01954603172103918,2,1101
post_g3,0.014841716249000556,2,1101
post_g4,-0.03417350466970655,2,1101
post_g5,0.1854940454412345,2,1101
post_g6,-0.1206027886326031,2,1101
post_g1,-0.01624376927315759,1,1102
post_g2,-0.0233107073152545,1,1102
post_g3,0.012949180645342534,1,1102
post_g4,-0.033159594735243644,1,1102
post_g5,0.17953674002168668,1,1102
post_g6,-0.1167399567119693,1,1102
post_g1,-0.028654718471828565,2,1102
post_g2,-0.023709735583944475,2,1102
post_g3,0.01341813785765195,2,1102
post_g4,-0.03610820743709705,2,1102
post_g5,0.18935124201326553,2,1102
post_g6,-0.11367326638866421,2,1102
post_g1,-0.022696216620024332,1,1103
post_g2,-0.01822141620049321,1,1103
post_g3,0.010514150470353026,1,1103
post_g4,-0.03367118051744407,1,1103
post_g5,0.19565113571344653,1,1103
post_g6,-0.12860037249272618,1,1103
post_g1,-0.022288325166178312,2,1103
post_g2,-0.021939904783990986,2,1103
post_g3,0.010546907113090118,2,1103
post_g4,-0.03755467789579961,2,1103
post_g5,0.2002612833020965,2,1103
post_g6,-0.1284148719023769,2,1103
post_g1,-0.023213320476427463,1,1104
post_g2,-0.018501084278376996,1,1104
post_g3,0.00597804293851125,1,1104
post_g4,-0.029047598478408578,1,1104
post_g5,0.17278092197110081,1,1104
post_g6,-0.10524717115796825,1,1104
post_g1,-0.020358991792476976,2,1104
post_g2,-0.02077254678652967,2,1104
post_g3,0.009277240436894162,2,1104
post_g4,-0.03127116668271868,2,1104
post_g5,0.18019878308800638,2,1104
post_g6,-0.116550683217785,2,1104
post_g1,-0.018856980055970127,1,1105
post_g2,-0.017041140833388695,1,1105
post_g3,0.010039965071718834,1,1105
post_g4,-0.033301451000812124,1,1105
post_g5,0.1880233624180306,1,1105
post_g6,-0.12597749165422686,1,1105
post_g1,-0.0230240974849453,2,1105
post_g2,-0.02381188732594159,2,1105
post_g3,0.00805448039378457,2,1105
post_g4,-0.03437518126396066,2,1105
post_g5,0.18986836671491913,2,1105
post_g6,-0.11615061352232164,2,1105
post_g1,-0.0174183196412371,1,1106
post_g2,-0.023343527297719775,1,1106
post_g3,0.012215524394350178,1,1106
post_g4,-0.033584041067940947,1,1106
post_g5,0.1801986274798854,1,1106
post_g6,-0.1151220149025971,1,1106
post_g1,-0.023850626017934307,2,1106
post_g2,-0.02655078148672627,2,1106
post_g3,0.0028754234735192405,2,1106
post_g4,-0.03239675843196012,2,1106
post_g5,0.18771789525701207,2,1106
post_g6,-0.10722973058084008,2,1106
post_g1,-0.01708688002106444,1,1107
post_g2,-0.020002334688567852,1,1107
post_g3,0.010792377731147903,1,1107
post_g4,-0.031601164139831356,1,1107
post_g5,0.1739852589044556,1,1107
post_g6,-0.1129656388480245,1,1107
post_g1,-0.020057363818092276,2,1107
post_g2,-0.022473460625269538,2,1107
post_g3,0.012520004638546637,2,1107
post_g4,-0.030413115815922633,2,1107
post_g5,0.17546952178071423,2,1107
post_g6,-0.11451787846224518,2,1107
post_g1,-0.020404195791403054,1,1108
post_g2,-0.0164784927248008,1,1108
post_g3,0.015483201459402074,1,1108
post_g4,-0.031930845384942855,1,1108
post_g5,0.18154845737424508,1,1108
post_g6,-0.12544608813009367,1,1108
post_g1,-0.022737467851671234,2,1108
post_g2,-0.020094450432009546,2,1108
post_g3,0.012523687878890938,2,1108
post_g4,-0.029411307295556376,2,1108
post_g5,0.1771629391651935,2,1108
post_g6,-0.1169593133132692,2,1108
post_g1,-0.018749022057236726,1,1109
post_g2,-0.02382308786041459,1,1109
post_g3,0.006877664280147787,1,1109
post_g4,-0.033964517877442486,1,1109
post_g5,0.19006318958912682,1,1109
post_g6,-0.1174106511603972,1,1109
post_g1,-0.020304398037581023,2,1109
post_g2,-0.02095926607563603,2,1109
post_g3,0.012820333528463547,2,1109
post_g4,-0.03056301552602176,2,1109
post_g5,0.16890869235293293,2,1109
post_g6,-0.10935517310325418,2,1109
post_g1,-0.02719115798515355,1,1110
post_g2,-0.019967392089971423,1,1110
post_g3,0.007539040068502846,1,1110
post_g4,-0.03109485498035741,1,1110
post_g5,0.18292933080999016,1,1110
post_g6,-0.10941252183257978,1,1110
post_g1,-0.02041640317247343,2,1110
post_g2,-0.02142187643943855,2,1110
post_g3,0.006939242645087827,2,1110
post_g4,-0.031673639752214905,2,1110
post_g5,0.17386144429156053,2,1110
post_g6,-0.10671532217929516,2,1110
post_g1,-0.02358314129687218,1,1111
post_g2,-0.021597037039959466,1,1111
post_g3,0.00822837515633005,1,1111
post_g4,-0.03223803190088605,1,1111
post_g5,0.18573908322656763,1,1111
post_g6,-0.11380675323759973,1,1111
post_g1,-0.01818697010785702,2,1111
post_g2,-0.022915385714671558,2,1111
post_g3,0.014666303993107895,2,1111
post_g4,-0.033506744854384506,2,1111
post_g5,0.18836032341983316,2,1111
post_g6,-0.1278957745954099,2,1111
post_g1,-0.017811746786069848,1,1112
post_g2,-0.020996572529254152,1,1112
post_g3,0.014197104912388507,1,1112
post_g4,-0.032578953058296056,1,1112
post_g5,0.17873111888818433,1,1112
post_g6,-0.11875976603095856,1,1112
post_g1,-0.02198804902528912,2,1112
post_g2,-0.020891587654015574,2,1112
post_g3,0.010953282117473418,2,1112
post_g4,-0.03787960735792745,2,1112
post_g5,0.19367611916262611,2,1112
post_g6,-0.12325270516639467,2,1112
post_g1,-0.0216562402193005,1,1113
post_g2,-0.01936087120639599,1,1113
post_g3,0.005064415391052894,1,1113
post_g4,-0.031114407749267665,1,1113
post_g5,0.1853752483353806,1,1113
post_g6,-0.11566580949875108,1,1113
post_g1,-0.022210271370119095,2,1113
post_g2,-0.027120374419937546,2,1113
post_g3,0.006726238844890327,2,1113
post_g4,-0.03489405721210022,2,1113
post_g5,0.19783893666019112,2,1113
post_g6,-0.119769714529618,2,1113
post_g1,-0.01715162278102957,1,1114
post_g2,-0.0241645787440518,1,1114
post_g3,0.011443023353972882,1,1114
post_g4,-0.03770972719405151,1,1114
post_g5,0.1936189965424546,1,1114
post_g6,-0.12258119640116472,1,1114
post_g1,-0.027639652354331315,2,1114
post_g2,-0.0243096676238038,2,1114
post_g3,0.008712311323814417,2,1114
post_g4,-0.037550593093024734,2,1114
post_g5,0.2035120152821178,2,1114
post_g6,-0.12210607424332814,2,1114
post_g1,-0.027149254596012574,1,1115
post_g2,-0.021228791908282467,1,1115
post_g3,0.0077543463434564764,1,1115
post_g4,-0.03291287045259586,1,1115
post_g5,0.19166142669947603,1,1115
post_g6,-0.11526418630688236,1,1115
post_g1,-0.023345654808055873,2,1115
post_g2,-0.01910775106012825,2,1115
post_g3,0.008392678339253147,2,1115
post_g4,-0.03307816680187581,2,1115
post_g5,0.18290641154269593,2,1115
post_g6,-0.11520665639513714,2,1115
post_g1,-0.018180795941091538,1,1116
post_g2,-0.02314525053797615,1,1116
post_g3,0.014289799163919325,1,1116
post_g4,-0.03137250419243172,1,1116
post_g5,0.16620900107900155,1,1116
post_g6,-0.10494102529064472,1,1116
post_g1,-0.02032241763726441,2,1116
post_g2,-0.02563661152928501,2,1116
post_g3,0.0022810656724735865,2,1116
post_g4,-0.03668060554040463,2,1116
post_g5,0.1958410899177905,2,1116
post_g6,-0.11486263311591535,2,1116
post_g1,-0.025441234798424067,1,1117
post_g2,-0.020345566294456795,1,1117
post_g3,0.006974776687558397,1,1117
post_g4,-0.03182342306063371,1,1117
post_g5,0.18845971695426783,1,1117
post_g6,-0.11514782654497141,1,1117
post_g1,-0.031513807918756326,2,1117
post_g2,-0.024814839828534795,2,1117
post_g3,0.007155465377388464,2,1117
post_g4,-0.032750697997091405,2,1117
post_g5,0.19635457213084956,2,1117
post_g6,-0.11391590169148351,2,1117
post_g1,-0.018173636145858166,1,1118
post_g2,-0.019054136132110103,1,1118
post_g3,0.01184338664240537,1,1118
post_g4,-0.032684450947824975,1,1118
post_g5,0.18001090867076538,1,1118
post_g6,-0.11901977017858323,1,1118
post_g1,-0.025767036962624265,2,1118
post_g2,-0.02046130273185572,2,1118
post_g3,0.015182004464615161,2,1118
post_g4,-0.033241392572658804,2,1118
post_g5,0.1934745485771097,2,1118
post_g6,-0.12868520898899,2,1118
post_g1,-0.015209242491833252,1,1119
post_g2,-0.02295807419320786,1,1119
post_g3,0.0117713444687946,1,1119
post_g4,-0.03443961524522374,1,1119
post_g5,0.18386781402913452,1,1119
post_g6,-0.11994363338178746,1,1119
post_g1,-0.021756505218980142,2,1119
post_g2,-0.0220679259848309,2,1119
post_g3,0.007299197601550055,2,1119
post_g4,-0.036329047128724534,2,1119
post_g5,0.1916430949625424,2,1119
post_g6,-0.1181373353918643,2,1119
post_g1,-0.016940346515187138,1,1120
post_g2,-0.019685500947354814,1,1120
post_g3,0.01490539835588205,1,1120
post_g4,-0.02915874686289143,1,1120
post_g5,0.16834713645140392,1,1120
post_g6,-0.1148607217128031,1,1120
post_g1,-0.024187697844974473,2,1120
post_g2,-0.023859060947834233,2,1120
post_g3,0.013554632340859542,2,1120
post_g4,-0.03516990013807112,2,1120
post_g5,0.19377662068897955,2,1120
post_g6,-0.12353678616147226,2,1120
post_g1,-0.020299420307190834,1,1121
post_g2,-0.025292628721553752,1,1121
post_g3,0.012863236117593133,1,1121
post_g4,-0.030652035037286588,1,1121
post_g5,0.181431211559066,1,1121
post_g6,-0.11546891497341953,1,1121
post_g1,-0.024942170444053807,2,1121
post_g2,-0.019016743299150284,2,1121
post_g3,0.011643655205095367,2,1121
post_g4,-0.034058802656357044,2,1121
post_g5,0.18516580253449474,2,1121
post_g6,-0.11823213327197461,2,1121
post_g1,-0.01865954665411953,1,1122
post_g2,-0.017246658668897356,1,1122
post_g3,0.010121913205696463,1,1122
post_g4,-0.033272227845293795,1,1122
post_g5,0.17935107721188617,1,1122
post_g6,-0.1172522261934971,1,1122
post_g1,-0.02265065209275089,2,1122
post_g2,-0.024366143500137653,2,1122
post_g3,0.0056603858900267055,2,1122
post_g4,-0.040451899478550865,2,1122
post_g5,0.2041511415040527,2,1122
post_g6,-0.12162063040953028,2,1122
post_g1,-0.01716820134682187,1,1123
post_g2,-0.019048569866562837,1,1123
post_g3,0.01099056605245929,1,1123
post_g4,-0.031079279839909303,1,1123
post_g5,0.17481438213995337,1,1123
post_g6,-0.11563315232349652,1,1123
post_g1,-0.026029170379653365,2,1123
post_g2,-0.020174091368334184,2,1123
post_g3,0.009056595821732488,2,1123
post_g4,-0.03328544481549989,2,1123
post_g5,0.19112302246343676,2,1123
post_g6,-0.12014737568231185,2,1123
post_g1,-0.018005863798605422,1,1124
post_g2,-0.024465432810436186,1,1124
post_g3,0.006847073302562826,1,1124
post_g4,-0.031506195997989234,1,1124
post_g5,0.18072612819914702,1,1124
post_g6,-0.11063714807024277,1,1124
post_g1,-0.02290131017900965,2,1124
post_g2,-0.018562023095125682,2,1124
post_g3,0.008427067039000521,2,1124
post_g4,-0.03368907566810083,2,1124
post_g5,0.18938248986400996,2,1124
post_g6,-0.1221239325246717,2,1124
post_g1,-0.022372359997768113,1,1125
post_g2,-0.018520808557462846,1,1125
post_g3,0.007396150391821767,1,1125
post_g4,-0.03160327444283642,1,1125
post_g5,0.17669930243189397,1,1125
post_g6,-0.10867999262492425,1,1125
post_g1,-0.023494632796846517,2,1125
post_g2,-0.021712155142702194,2,1125
post_g3,0.008772550920591574,2,1125
post_g4,-0.03597364258194723,2,1125
post_g5,0.1919277875391056,2,1125
post_g6,-0.1189188661206878,2,1125
post_g1,-0.0179787605887751,1,1126
post_g2,-0.018788293812582513,1,1126
post_g3,0.014770979029073615,1,1126
post_g4,-0.029942650072212945,1,1126
post_g5,0.17079125744711315,1,1126
post_g6,-0.11623558984707036,1,1126
post_g1,-0.02474664531336576,2,1126
post_g2,-0.019244068027912516,2,1126
post_g3,0.011716336958129858,2,1126
post_g4,-0.03085674220120381,2,1126
post_g5,0.18208210435095912,2,1126
post_g6,-0.11846844866681738,2,1126
post_g1,-0.01796024787995712,1,1127
post_g2,-0.021460761930330433,1,1127
post_g3,0.01495309079923308,1,1127
post_g4,-0.032312448221786166,1,1127
post_g5,0.1824858438334423,1,1127
post_g6,-0.12294436635648905,1,1127
post_g1,-0.015315549742412168,2,1127
post_g2,-0.021940295220132702,2,1127
post_g3,0.007660202986959403,2,1127
post_g4,-0.035617901486159204,2,1127
post_g5,0.18396012391155858,2,1127
post_g6,-0.11811470335956342,2,1127
post_g1,-0.01783476153683559,1,1128
post_g2,-0.019826899837476195,1,1128
post_g3,0.004653227606862525,1,1128
post_g4,-0.03788114338252813,1,1128
post_g5,0.1959331801787872,1,1128
post_g6,-0.12152570924797867,1,1128
post_g1,-0.018486526917215338,2,1128
post_g2,-0.025454665167592837,2,1128
post_g3,0.010879156229070402,2,1128
post_g4,-0.03522927527060912,2,1128
post_g5,0.18667215961590328,2,1128
post_g6,-0.11781856460821445,2,1128
post_g1,-0.015643809642558758,1,1129
post_g2,-0.023461192151948532,1,1129
post_g3,0.00907571723888623,1,1129
post_g4,-0.03341168556931114,1,1129
post_g5,0.1814532689118247,1,1129
post_g6,-0.11499663922137371,1,1129
post_g1,-0.024840005129452714,2,1129
post_g2,-0.022813005731576096,2,1129
post_g3,0.011419585814526892,2,1129
post_g4,-0.031231080466272647,2,1129
post_g5,0.18172696241552072,2,1129
post_g6,-0.11375558225268798,2,1129
post_g1,-0.013202249970738156,1,1130
post_g2,-0.017468048249847736,1,1130
post_g3,0.015724329373899844,1,1130
post_g4,-0.03323605143185568,1,1130
post_g5,0.17175712439859292,1,1130
post_g6,-0.12054997235500402,1,1130
post_g1,-0.023802526109968265,2,1130
post_g2,-0.01653546528800373,2,1130
post_g3,0.010633189701290947,2,1130
post_g4,-0.03259405197466102,2,1130
post_g5,0.18470551111239164,2,1130
post_g6,-0.12186212198866267,2,1130
post_g1,-0.01577704131337433,1,1131
post_g2,-0.020259608258771974,1,1131
post_g3,0.009535679662947324,1,1131
post_g4,-0.03245823246547051,1,1131
post_g5,0.17972085131394525,1,1131
post_g6,-0.11785361725453242,1,1131
post_g1,-0.023085689756544635,2,1131
post_g2,-0.02367381833420265,2,1131
post_g3,0.008580630593070957,2,1131
post_g4,-0.035085052015099774,2,1131
post_g5,0.18863300323164,2,1131
post_g6,-0.11474997422576799,2,1131
post_g1,-0.014741865011396073,1,1132
post_g2,-0.02252156711621875,1,1132
post_g3,0.014535872495823977,1,1132
post_g4,-0.03365575751218869,1,1132
post_g5,0.17559327273186245,1,1132
post_g6,-0.11616784451920041,1,1132
post_g1,-0.01843092784199442,2,1132
post_g2,-0.019731664095877614,2,1132
post_g3,0.013773337867864253,2,1132
post_g4,-0.032804620816296676,2,1132
post_g5,0.17821358335429044,2,1132
post_g6,-0.12048309601573659,2,1132
post_g1,-0.02084021182820591,1,1133
post_g2,-0.02048013802229965,1,1133
post_g3,0.0094125711971321,1,1133
post_g4,-0.034438546058050454,1,1133
post_g5,0.1875301907417829,1,1133
post_g6,-0.11812303320624525,1,1133
post_g1,-0.022058230694017522,2,1133
post_g2,-0.02222301890953171,2,1133
post_g3,0.007012875920511634,2,1133
post_g4,-0.03342483404546781,2,1133
post_g5,0.1928489665410671,2,1133
post_g6,-0.12158647484643048,2,1133
post_g1,-0.020291134872122158,1,1134
post_g2,-0.023192405372876236,1,1134
post_g3,0.010128300034571415,1,1134
post_g4,-0.032192194525664394,1,1134
post_g5,0.17682832742286836,1,1134
post_g6,-0.10824927839131382,1,1134
post_g1,-0.021286699446594157,2,1134
post_g2,-0.021590453924898896,2,1134
post_g3,0.0058410691356579735,2,1134
post_g4,-0.030640585567825278,2,1134
post_g5,0.1836502087056105,2,1134
post_g6,-0.11548558029266,2,1134
post_g1,-0.01897084831292574,1,1135
post_g2,-0.02390029009992054,1,1135
post_g3,0.012922059760221094,1,1135
post_g4,-0.03408057392007763,1,1135
post_g5,0.179918846006895,1,1135
post_g6,-0.1127828663071076,1,1135
post_g1,-0.022570854483067795,2,1135
post_g2,-0.02350774706960031,2,1135
post_g3,0.007873048161603067,2,1135
post_g4,-0.03372303201216437,2,1135
post_g5,0.187554145814333,2,1135
post_g6,-0.11506144443545258,2,1135
post_g1,-0.015483468700876721,1,1136
post_g2,-0.022668652176392266,1,1136
post_g3,0.005771345505810883,1,1136
post_g4,-0.03194105317025299,1,1136
post_g5,0.1807205307297852,1,1136
post_g6,-0.1135043811003088,1,1136
post_g1,-0.017669530241862415,2,1136
post_g2,-0.023416595781313033,2,1136
post_g3,0.010360389405270218,2,1136
post_g4,-0.030545235054222637,2,1136
post_g5,0.17564073963455762,2,1136
post_g6,-0.11387198447431299,2,1136
post_g1,-0.014902965762469855,1,1137
post_g2,-0.021251021763799033,1,1137
post_g3,0.01008448013422316,1,1137
post_g4,-0.035234475865330024,1,1137
post_g5,0.19176329124909705,1,1137
post_g6,-0.12742776643985831,1,1137
post_g1,-0.028061722597314438,2,1137
post_g2,-0.02417061396350769,2,1137
post_g3,0.008212523691001223,2,1137
post_g4,-0.03297359447447681,2,1137
post_g5,0.19833560710678194,2,1137
post_g6,-0.12084344057951668,2,1137
post_g1,-0.023804996820530312,1,1138
post_g2,-0.023011124589468433,1,1138
post_g3,0.004642916950851836,1,1138
post_g4,-0.02910877711875379,1,1138
post_g5,0.17783846407472625,1,1138
post_g6,-0.10390336202094214,1,1138
post_g1,-0.02312042998050158,2,1138
post_g2,-0.020902693767230397,2,1138
post_g3,0.00920305445379117,2,1138
post_g4,-0.03652988170495383,2,1138
post_g5,0.1968137960362587,2,1138
post_g6,-0.12487918194044653,2,1138
post_g1,-0.016107084298941258,1,1139
post_g2,-0.021613608555043913,1,1139
post_g3,0.009287723921032272,1,1139
post_g4,-0.03200608150466733,1,1139
post_g5,0.1798455930754464,1,1139
post_g6,-0.11642816080783852,1,1139
post_g1,-0.0200613880433603,2,1139
post_g2,-0.026012242942144374,2,1139
post_g3,0.011149427169030637,2,1139
post_g4,-0.03532671862539284,2,1139
post_g5,0.19340727937077815,2,1139
post_g6,-0.12258223859628664,2,1139
post_g1,-0.02743476737430431,1,1140
post_g2,-0.021962151997357494,1,1140
post_g3,0.011509287915090902,1,1140
post_g4,-0.0287187515210173,1,1140
post_g5,0.17825949739414154,1,1140
post_g6,-0.10904432185626325,1,1140
post_g1,-0.02589060656061569,2,1140
post_g2,-0.022947091362084393,2,1140
post_g3,0.013304991188022914,2,1140
post_g4,-0.034033421388936995,2,1140
post_g5,0.18778420817577585,2,1140
post_g6,-0.1176633019115354,2,1140
post_g1,-0.01512398523636881,1,1141
post_g2,-0.01688096273233991,1,1141
post_g3,0.013637221783177247,1,1141
post_g4,-0.032681795375141834,1,1141
post_g5,0.17729547309548538,1,1141
post_g6,-0.12328478463555408,1,1141
post_g1,-0.019742992536357272,2,1141
post_g2,-0.023399991243509086,2,1141
post_g3,0.011108897823262139,2,1141
post_g4,-0.0359751634394241,2,1141
post_g5,0.1890179037642606,2,1141
post_g6,-0.12040579869516402,2,1141
post_g1,-0.01817057039584575,1,1142
post_g2,-0.021245527767260533,1,1142
post_g3,0.0105983189358141,1,1142
post_g4,-0.03329501269904068,1,1142
post_g5,0.18251422556216232,1,1142
post_g6,-0.11747325014883761,1,1142
post_g1,-0.01892101269569328,2,1142
post_g2,-0.02135660727092817,2,1142
post_g3,0.010236697437802858,2,1142
post_g4,-0.03241517387680573,2,1142
post_g5,0.17598760493724305,2,1142
post_g6,-0.11298333976627245,2,1142
post_g1,-0.014926037979981512,1,1143
post_g2,-0.019278631477289584,1,1143
post_g3,0.010519622693121046,1,1143
post_g4,-0.031947266765346774,1,1143
post_g5,0.16988225983512178,1,1143
post_g6,-0.11116802483815685,1,1143
post_g1,-0.016276182457836443,2,1143
post_g2,-0.024493358538587206,2,1143
post_g3,0.019543224626097592,2,1143
post_g4,-0.03777960727080177,2,1143
post_g5,0.1872731861181205,2,1143
post_g6,-0.12767744396477043,2,1143
post_g1,-0.02173990988939634,1,1144
post_g2,-0.020130622980034308,1,1144
post_g3,0.012284198455576434,1,1144
post_g4,-0.03249616878480692,1,1144
post_g5,0.18341524294210992,1,1144
post_g6,-0.11845942147083113,1,1144
post_g1,-0.019830350165557935,2,1144
post_g2,-0.024816824564941005,2,1144
post_g3,0.011921506809384438,2,1144
post_g4,-0.03283915359688551,2,1144
post_g5,0.17892451723082176,2,1144
post_g6,-0.112793828793925,2,1144
post_g1,-0.018734694078506135,1,1145
post_g2,-0.014739026121935055,1,1145
post_g3,0.015362703313084255,1,1145
post_g4,-0.03176220906085971,1,1145
post_g5,0.17943700687985087,1,1145
post_g6,-0.1268188032330411,1,1145
post_g1,-0.0282224936992352,2,1145
post_g2,-0.02227592641862825,2,1145
post_g3,0.005076704481035799,2,1145
post_g4,-0.034788075949157254,2,1145
post_g5,0.19745924519903213,2,1145
post_g6,-0.11665626241654384,2,1145
post_g1,-0.018404773783901145,1,1146
post_g2,-0.018270995049541713,1,1146
post_g3,0.01011293956695577,1,1146
post_g4,-0.03534193603230722,1,1146
post_g5,0.18414983053058265,1,1146
post_g6,-0.11911027956531445,1,1146
post_g1,-0.02770926619707465,2,1146
post_g2,-0.018768576984874948,2,1146
post_g3,0.01246755451086701,2,1146
post_g4,-0.0346063123970196,2,1146
post_g5,0.1915496258281048,2,1146
post_g6,-0.1223882380481168,2,1146
post_g1,-0.024385859714652437,1,1147
post_g2,-0.016678371471663435,1,1147
post_g3,0.006472573932212343,1,1147
post_g4,-0.03260775072059061,1,1147
post_g5,0.1934427981075886,1,1147
post_g6,-0.12343880150544373,1,1147
post_g1,-0.021895784088265736,2,1147
post_g2,-0.02158223546346233,2,1147
post_g3,0.012589452407213157,2,1147
post_g4,-0.035495873031056335,2,1147
post_g5,0.18492608005065558,2,1147
post_g6,-0.11794874960492686,2,1147
post_g1,-0.017715197365311228,1,1148
post_g2,-0.022938691962570593,1,1148
post_g3,0.010434691129937479,1,1148
post_g4,-0.03533772909998828,1,1148
post_g5,0.18819073226255062,1,1148
post_g6,-0.11955647218049509,1,1148
post_g1,-0.021224681209270346,2,1148
post_g2,-0.022667144492970213,2,1148
post_g3,0.011343213167350104,2,1148
post_g4,-0.034731655905523795,2,1148
post_g5,0.18069568242035283,2,1148
post_g6,-0.11279078430797151,2,1148
post_g1,-0.019516913898600954,1,1149
post_g2,-0.02131577776671286,1,1149
post_g3,0.007745023951292564,1,1149
post_g4,-0.02974474860508928,1,1149
post_g5,0.1776600631567208,1,1149
post_g6,-0.11224010505842771,1,1149
post_g1,-0.020671152602937247,2,1149
post_g2,-0.026805160285206096,2,1149
post_g3,0.006508490340025652,2,1149
post_g4,-0.0357235000608882,2,1149
post_g5,0.19171476489391648,2,1149
post_g6,-0.11439109186222857,2,1149
post_g1,-0.020547366948258095,1,1150
post_g2,-0.02006849649115501,1,1150
post_g3,0.009051087221715978,1,1150
post_g4,-0.029891890278994686,1,1150
post_g5,0.18154159663406483,1,1150
post_g6,-0.11744207872920505,1,1150
post_g1,-0.02743120336192216,2,1150
post_g2,-0.018468955981386374,2,1150
post_g3,0.016151785600773474,2,1150
post_g4,-0.03535181038722862,2,1150
post_g5,0.19565794441978268,2,1150
post_g6,-0.13000336718165362,2,1150
post_g1,-0.023600416452761924,1,1151
post_g2,-0.020288846819610733,1,1151
post_g3,0.0069515248872083395,1,1151
post_g4,-0.03296955814569244,1,1151
post_g5,0.1880929042506721,1,1151
post_g6,-0.11527879524363147,1,1151
post_g1,-0.019296413535187858,2,1151
post_g2,-0.021619660415731504,2,1151
post_g3,0.00657016517194,2,1151
post_g4,-0.03450044976841944,2,1151
post_g5,0.19304694632492586,2,1151
post_g6,-0.12365946315894288,2,1151
post_g1,-0.01637450446513223,1,1152
post_g2,-0.017303109604383294,1,1152
post_g3,0.01627195059799466,1,1152
post_g4,-0.03028610840775954,1,1152
post_g5,0.17322271384691418,1,1152
post_g6,-0.12288208504393315,1,1152
post_g1,-0.024847320292899728,2,1152
post_g2,-0.023796913295346285,2,1152
post_g3,0.010191030092035928,2,1152
post_g4,-0.03174557136406714,2,1152
post_g5,0.18108176654484637,2,1152
post_g6,-0.11034842940026127,2,1152
post_g1,-0.01897315127969733,1,1153
post_g2,-0.020838892524765347,1,1153
post_g3,0.013715339460411714,1,1153
post_g4,-0.03159511080265828,1,1153
post_g5,0.17976778764546092,1,1153
post_g6,-0.11936647863578848,1,1153
post_g1,-0.026909588757262945,2,1153
post_g2,-0.021494971757400234,2,1153
post_g3,0.008184774979947164,2,1153
post_g4,-0.0321569968112285,2,1153
post_g5,0.1858705816327198,2,1153
post_g6,-0.11298072956418698,2,1153
post_g1,-0.018603210758472148,1,1154
post_g2,-0.024868614862748946,1,1154
post_g3,0.011315977555632982,1,1154
post_g4,-0.035412113024895935,1,1154
post_g5,0.18058175567775264,1,1154
post_g6,-0.1097313512957368,1,1154
post_g1,-0.02289957056395843,2,1154
post_g2,-0.024409702584697268,2,1154
post_g3,0.01662776153597787,2,1154
post_g4,-0.0372492244964604,2,1154
post_g5,0.18913853636628522,2,1154
post_g6,-0.12057154012376942,2,1154
post_g1,-0.018319924754899485,1,1155
post_g2,-0.021887346145881503,1,1155
post_g3,0.005813635508879682,1,1155
post_g4,-0.03158458744359342,1,1155
post_g5,0.1779823714346661,1,1155
post_g6,-0.10898436804081361,1,1155
post_g1,-0.026670373081244377,2,1155
post_g2,-0.01992354665507747,2,1155
post_g3,0.01613613187820912,2,1155
post_g4,-0.034911746618761,2,1155
post_g5,0.19534489139686687,2,1155
post_g6,-0.12944573951680993,2,1155
post_g1,-0.011950394131094461,1,1156
post_g2,-0.0241077567396858,1,1156
post_g3,0.010476232124006385,1,1156
post_g4,-0.03613971327255852,1,1156
post_g5,0.18294902814892147,1,1156
post_g6,-0.11786979413585416,1,1156
post_g1,-0.023983966408128787,2,1156
post_g2,-0.021312440662641503,2,1156
post_g3,0.011389882818890657,2,1156
post_g4,-0.03474073112635339,2,1156
post_g5,0.1929904769599814,2,1156
post_g6,-0.12378706157834626,2,1156
post_g1,-0.018984101609268868,1,1157
post_g2,-0.01987295838429965,1,1157
post_g3,0.014811833183324973,1,1157
post_g4,-0.03304050601368323,1,1157
post_g5,0.18077964080060288,1,1157
post_g6,-0.12092890633299555,1,1157
post_g1,-0.024503374646871846,2,1157
post_g2,-0.022094277515491173,2,1157
post_g3,0.01303203959316912,2,1157
post_g4,-0.03486667766479362,2,1157
post_g5,0.18700121438151435,2,1157
post_g6,-0.11798674618667565,2,1157
post_g1,-0.022128550998524288,1,1158
post_g2,-0.02256669558370688,1,1158
post_g3,0.009575922265146081,1,1158
post_g4,-0.03203327884020261,1,1158
post_g5,0.17699105359884235,1,1158
post_g6,-0.10675373780420712,1,1158
post_g1,-0.022793972857534688,2,1158
