term,coef,scenario,draw
post_g6,-0.003252506780644492,1,852
post_g1,-0.018588543263173635,2,852
post_g2,0.013919442085093096,2,852
post_g3,0.010599376801187404,2,852
post_g4,0.024910785178807703,2,852
post_g5,0.014228951864170752,2,852
post_g6,-0.03945457433230649,2,852
post_g1,-0.008367103772351267,1,853
post_g2,0.0036205189250550322,1,853
post_g3,-0.00012371978960595159,1,853
post_g4,0.02227135613904182,1,853
post_g5,0.004738609093506586,1,853
post_g6,0.005214192575507116,1,853
post_g1,-0.011535862772084893,2,853
post_g2,0.0150823357449279,2,853
post_g3,0.004701146834682959,2,853
post_g4,0.022527183891518084,2,853
post_g5,0.004273761836329656,2,853
post_g6,-0.029771148126197657,2,853
post_g1,-0.002774348517748677,1,854
post_g2,-0.008551170351203913,1,854
post_g3,0.004602828141884207,1,854
post_g4,0.027496628606472028,1,854
post_g5,0.024794836911548608,1,854
post_g6,-0.014413081197640724,1,854
post_g1,-0.007517462609550583,2,854
post_g2,-0.0005997179978382843,2,854
post_g3,0.010880401446935827,2,854
post_g4,0.027710317016252324,2,854
post_g5,0.026409040728981967,2,854
post_g6,-0.05087666209360755,2,854
post_g1,-0.002790692524260693,1,855
post_g2,-0.01316195568813409,1,855
post_g3,-0.009455484525937856,1,855
post_g4,0.02488616846252628,1,855
post_g5,-0.0020839283646070044,1,855
post_g6,0.030332062053043146,1,855
post_g1,-0.0038761665224834253,2,855
post_g2,-0.005776343649671414,2,855
post_g3,-0.0042671903379049156,2,855
post_g4,0.024288102780526236,2,855
post_g5,-0.003297585488304022,2,855
post_g6,-0.001758866991907982,2,855
post_g1,-0.011551283453310322,1,856
post_g2,-0.004463253923367102,1,856
post_g3,0.0010260797176122488,1,856
post_g4,0.019855188077367046,1,856
post_g5,-0.0018087207326619155,1,856
post_g6,0.025530948020512926,1,856
post_g1,-0.012627952177556695,2,856
post_g2,0.0034184827338041564,2,856
post_g3,0.006643067912035932,2,856
post_g4,0.019891268367248804,2,856
post_g5,-0.003670757668888568,2,856
post_g6,-0.008194462457914801,2,856
post_g1,-0.016896545019422955,1,857
post_g2,0.0084516703353174,1,857
post_g3,0.00043694359762952884,1,857
post_g4,0.022584347790175575,1,857
post_g5,-0.0110421495007112,1,857
post_g6,0.02605421136852482,1,857
post_g1,-0.01775716117004253,2,857
post_g2,0.014485560540419754,2,857
post_g3,0.004642413006688434,2,857
post_g4,0.022230641347156337,2,857
post_g5,-0.009806228425768688,2,857
post_g6,-0.008103361699616573,2,857
post_g1,-0.006482794213894011,1,858
post_g2,-0.01171463279932316,1,858
post_g3,0.0031110817267611963,1,858
post_g4,0.024689292918485685,1,858
post_g5,0.00622704680537507,1,858
post_g6,0.015976785214437565,1,858
post_g1,-0.008081907359324823,2,858
post_g2,-0.0050515223637762705,2,858
post_g3,0.009883639659102907,2,858
post_g4,0.024561487964091966,2,858
post_g5,0.004736429562078955,2,858
post_g6,-0.01998004116508039,2,858
post_g1,-0.01693277914666603,1,859
post_g2,0.010503759712884732,1,859
post_g3,-0.0006322433745535921,1,859
post_g4,0.02227643235563016,1,859
post_g5,-0.0005270224006989389,1,859
post_g6,0.016716207058794046,1,859
post_g1,-0.02002934130699394,2,859
post_g2,0.020010790778208692,2,859
post_g3,0.008352661955763344,2,859
post_g4,0.021979994247381972,2,859
post_g5,-0.00017503945644236366,2,859
post_g6,-0.02408502407373092,2,859
post_g1,-0.018117461624880773,1,860
post_g2,0.0018742489272881684,1,860
post_g3,-0.016407661865427893,1,860
post_g4,0.023370453103122926,1,860
post_g5,0.027754792225717497,1,860
post_g6,0.011011164796280618,1,860
post_g1,-0.01819370608399273,2,860
post_g2,0.009618153599142257,2,860
post_g3,-0.01322470243945979,2,860
post_g4,0.022960243624799107,2,860
post_g5,0.029062686836505452,2,860
post_g6,-0.024571138811921828,2,860
post_g1,-0.003250506600387723,1,861
post_g2,-0.0040326904932777045,1,861
post_g3,0.0022917437576313185,1,861
post_g4,0.027442818924401858,1,861
post_g5,0.011220578732032974,1,861
post_g6,-0.0011493993923963007,1,861
post_g1,-0.007436938352164456,2,861
post_g2,0.0018629509420072688,2,861
post_g3,0.00722122136188303,2,861
post_g4,0.027806218206877592,2,861
post_g5,0.012000870388249643,2,861
post_g6,-0.03522794401580057,2,861
post_g1,-0.01005014736388831,1,862
post_g2,-0.009680488137948924,1,862
post_g3,0.006063806088649554,1,862
post_g4,0.026751434406111003,1,862
post_g5,-0.004354937726181155,1,862
post_g6,0.018342005548471804,1,862
post_g1,-0.013872863034937693,2,862
post_g2,-0.00043028021854313086,2,862
post_g3,0.014629491961178905,2,862
post_g4,0.027001285480929508,2,862
post_g5,-0.0036684160345988575,2,862
post_g6,-0.018447306504142783,2,862
post_g1,-0.010419572841216604,1,863
post_g2,0.0006691949982870378,1,863
post_g3,-0.0050871556543934954,1,863
post_g4,0.02976625133689828,1,863
post_g5,0.01055441436113854,1,863
post_g6,0.007648113116882883,1,863
post_g1,-0.012120518914430393,2,863
post_g2,0.009629458464326914,2,863
post_g3,0.002450302445914201,2,863
post_g4,0.029464174592265063,2,863
post_g5,0.009036492442845347,2,863
post_g6,-0.032133270193794944,2,863
post_g1,-0.01080054273799979,1,864
post_g2,-0.00346936146522613,1,864
post_g3,0.005034433407059032,1,864
post_g4,0.023975726869022187,1,864
post_g5,0.002487530742706391,1,864
post_g6,0.013662532697182803,1,864
post_g1,-0.013905579704267399,2,864
post_g2,0.0050605176647233185,2,864
post_g3,0.013691814924126605,2,864
post_g4,0.02391481768822456,2,864
post_g5,0.0034308095399957035,2,864
post_g6,-0.026228937567859576,2,864
post_g1,-0.006045562186573504,1,865
post_g2,0.008137884517208814,1,865
post_g3,0.0034563960431058943,1,865
post_g4,0.030407165907612,1,865
post_g5,-0.005041661920082479,1,865
post_g6,2.6552409075865107e-05,1,865
post_g1,-0.011280593567655532,2,865
post_g2,0.01642384093974167,2,865
post_g3,0.012800435793603373,2,865
post_g4,0.030304652444540864,2,865
post_g5,-0.0054926522463258996,2,865
post_g6,-0.03680348527607395,2,865
post_g1,-0.012398310310164175,1,866
post_g2,-0.0006507398982986009,1,866
post_g3,0.009617560898434917,1,866
post_g4,0.027468486383481233,1,866
post_g5,-0.0066914502119490345,1,866
post_g6,0.011473074173049833,1,866
post_g1,-0.015545959962593947,2,866
post_g2,0.007218823001834053,2,866
post_g3,0.016447209368146337,2,866
post_g4,0.02695246069016708,2,866
post_g5,-0.0070409567042848155,2,866
post_g6,-0.022494491697673473,2,866
post_g1,-0.01323609295117537,1,867
post_g2,-0.011043548841107361,1,867
post_g3,-0.0020945951689207718,1,867
post_g4,0.02314405707766913,1,867
post_g5,0.01173978301531145,1,867
post_g6,0.018964719792358628,1,867
post_g1,-0.014395793052414004,2,867
post_g2,-0.005831697749701133,2,867
post_g3,0.004597848413517425,2,867
post_g4,0.023348006571980696,2,867
post_g5,0.011120706777780324,2,867
post_g6,-0.013608651635820732,2,867
post_g1,-0.021830990843620696,1,868
post_g2,0.007454972789047706,1,868
post_g3,-0.0035316401450311502,1,868
post_g4,0.023141052882533167,1,868
post_g5,-0.007826517465079272,1,868
post_g6,0.030109303096378215,1,868
post_g1,-0.025264802267301288,2,868
post_g2,0.022475435416214717,2,868
post_g3,0.0016984626487298923,2,868
post_g4,0.02337814751833392,2,868
post_g5,-0.008840683290950314,2,868
post_g6,-0.008150537962845617,2,868
post_g1,-0.027408126795653798,1,869
post_g2,0.0043357821334846815,1,869
post_g3,-0.009999652712530747,1,869
post_g4,0.022352650707180604,1,869
post_g5,0.020602276319329434,1,869
post_g6,0.01758572522780773,1,869
post_g1,-0.031795843342348126,2,869
post_g2,0.012883124174691084,2,869
post_g3,-0.004947185290138946,2,869
post_g4,0.022052154312340186,2,869
post_g5,0.022162974989412942,2,869
post_g6,-0.01506261968269289,2,869
post_g1,-0.003345596646073795,1,870
post_g2,0.007107450717378731,1,870
post_g3,-0.0005430535266598941,1,870
post_g4,0.030160176823631764,1,870
post_g5,0.01103196034994212,1,870
post_g6,-0.013167409714116982,1,870
post_g1,-0.0055793934090699,2,870
post_g2,0.015060608485506489,2,870
post_g3,0.007499111636257653,2,870
post_g4,0.02988596452562296,2,870
post_g5,0.010614243479062237,2,870
post_g6,-0.051462945983039216,2,870
post_g1,-0.013088544143159842,1,871
post_g2,0.009971860991003067,1,871
post_g3,-0.012448656060389265,1,871
post_g4,0.021044806944198857,1,871
post_g5,0.011605139398771551,1,871
post_g6,0.011371839432684976,1,871
post_g1,-0.013745317575944861,2,871
post_g2,0.01992819969891147,2,871
post_g3,-0.008274393990456555,2,871
post_g4,0.02113466339984576,2,871
post_g5,0.01042557536151302,2,871
post_g6,-0.024020585959432697,2,871
post_g1,-0.009035986831541321,1,872
post_g2,0.00048625409654425673,1,872
post_g3,-0.0011664124745340775,1,872
post_g4,0.02811850390516086,1,872
post_g5,0.006440798549577487,1,872
post_g6,0.004227490207571051,1,872
post_g1,-0.011826058192659493,2,872
post_g2,0.008543084177026846,2,872
post_g3,0.004978897100247874,2,872
post_g4,0.028200201386597876,2,872
post_g5,0.005966646814048979,2,872
post_g6,-0.03029823686884313,2,872
post_g1,-0.009697745346320109,1,873
post_g2,-0.0068407681324406545,1,873
post_g3,0.0032305319976227223,1,873
post_g4,0.02558405367028332,1,873
post_g5,0.017253779622167804,1,873
post_g6,0.001279672749274357,1,873
post_g1,-0.01147170670704852,2,873
post_g2,0.002888733438332216,2,873
post_g3,0.010491768561747229,2,873
post_g4,0.025647226626036537,2,873
post_g5,0.016055227041920264,2,873
post_g6,-0.03770600397825054,2,873
post_g1,-0.022872534690780662,1,874
post_g2,-0.0006744371954229534,1,874
post_g3,-0.00674648812497858,1,874
post_g4,0.017224466302045667,1,874
post_g5,0.008471590430269224,1,874
post_g6,0.03185003177955131,1,874
post_g1,-0.025238441160169142,2,874
post_g2,0.009548499832201802,2,874
post_g3,-0.0035111019637230688,2,874
post_g4,0.01688767373166785,2,874
post_g5,0.00784340805592013,2,874
post_g6,-0.00027986723460037216,2,874
post_g1,-0.00874974842092014,1,875
post_g2,0.009058007647918745,1,875
post_g3,-0.0014883658838188776,1,875
post_g4,0.02158126884865338,1,875
post_g5,0.007178745857645797,1,875
post_g6,0.00034851024128152553,1,875
post_g1,-0.010862850636175904,2,875
post_g2,0.019460805020406577,2,875
post_g3,0.004320101426453074,2,875
post_g4,0.02108889466620427,2,875
post_g5,0.006646740171141204,2,875
post_g6,-0.03526924249595509,2,875
post_g1,-0.007851585895115948,1,876
post_g2,-0.009301351846416204,1,876
post_g3,0.0029972243594738575,1,876
post_g4,0.02423909052334921,1,876
post_g5,-0.0011889920321455105,1,876
post_g6,0.02168841594567941,1,876
post_g1,-0.010694365430358909,2,876
post_g2,-0.0014976756896930591,2,876
post_g3,0.009532167793718127,2,876
post_g4,0.024099209761566865,2,876
post_g5,-0.0008507800070821192,2,876
post_g6,-0.014703083804992745,2,876
post_g1,0.0034115326772728733,1,877
post_g2,0.0067706469236392276,1,877
post_g3,0.002606103348272092,1,877
post_g4,0.03047963112400756,1,877
post_g5,-0.005075433617622017,1,877
post_g6,-0.005421743198212163,1,877
post_g1,0.000909399502801233,2,877
post_g2,0.01594506110267747,2,877
post_g3,0.009336174206902395,2,877
post_g4,0.030044605308821935,2,877
post_g5,-0.00563424274367234,2,877
post_g6,-0.044303396422473995,2,877
post_g1,-0.009805471672596378,1,878
post_g2,-0.006882815406048463,1,878
post_g3,0.00043631976424801124,1,878
post_g4,0.024940712712350467,1,878
post_g5,0.0019339419515783766,1,878
post_g6,0.020193363550658587,1,878
post_g1,-0.012538608502426312,2,878
post_g2,0.0017609889526560135,2,878
post_g3,0.005142657241636282,2,878
post_g4,0.025306719323142386,2,878
post_g5,0.0027904915085518113,2,878
post_g6,-0.01655260313681734,2,878
post_g1,-0.02635300531544663,1,879
post_g2,-0.01058404847792082,1,879
post_g3,-0.0002573123995626909,1,879
post_g4,0.025286345835601087,1,879
post_g5,0.00862875101886769,1,879
post_g6,0.03241430551686926,1,879
post_g1,-0.03075816405841484,2,879
post_g2,-0.0017177165073607534,2,879
post_g3,0.005762622523747317,2,879
post_g4,0.025363940106266483,2,879
post_g5,0.008717114975143193,2,879
post_g6,-0.0017815738175705187,2,879
post_g1,-0.00814344986417568,1,880
post_g2,-0.015796297873200974,1,880
post_g3,-0.005631396659806758,1,880
post_g4,0.027337735097263796,1,880
post_g5,-0.001027647311190357,1,880
post_g6,0.03125324295733204,1,880
post_g1,-0.009981095528440447,2,880
post_g2,-0.006350994674441907,2,880
post_g3,-0.0008097889774638125,2,880
post_g4,0.02731475230449548,2,880
post_g5,-0.002466532323840669,2,880
post_g6,-0.0023696904911743163,2,880
post_g1,-0.009826384622823394,1,881
post_g2,-0.004428081680648349,1,881
post_g3,-0.0021543153612807574,1,881
post_g4,0.024625662864186736,1,881
post_g5,0.006358683789416477,1,881
post_g6,0.013840247032274471,1,881
post_g1,-0.01227916391883338,2,881
post_g2,0.003410162549088266,2,881
post_g3,0.005741743445248684,2,881
post_g4,0.024398043966387468,2,881
post_g5,0.005450668917397318,2,881
post_g6,-0.02126338643517469,2,881
post_g1,-0.008356380360366532,1,882
post_g2,-0.008427082555970355,1,882
post_g3,0.00038577712314245653,1,882
post_g4,0.02630058348568199,1,882
post_g5,0.002837322586797265,1,882
post_g6,0.01774009663110751,1,882
post_g1,-0.00924856575301411,2,882
post_g2,-0.00010100017144872275,2,882
post_g3,0.007173693185768536,2,882
post_g4,0.026872981444613128,2,882
post_g5,0.003782867531926743,2,882
post_g6,-0.022646234712661972,2,882
post_g1,-0.011246653925470055,1,883
post_g2,0.0021184781121390784,1,883
post_g3,-0.0037905612724524296,1,883
post_g4,0.024839657584479743,1,883
post_g5,-0.006052092016103685,1,883
post_g6,0.026610231220715617,1,883
post_g1,-0.012068890875299361,2,883
post_g2,0.011656557641338019,2,883
post_g3,-0.0012874179329562855,2,883
post_g4,0.024608954415220673,2,883
post_g5,-0.00584320512993965,2,883
post_g6,-0.010827947098804044,2,883
post_g1,-0.015580312949858045,1,884
post_g2,-0.00441938066092268,1,884
post_g3,-0.0031933000369174826,1,884
post_g4,0.025281478373678036,1,884
post_g5,0.0035175940670687774,1,884
post_g6,0.027615491590966504,1,884
post_g1,-0.018545998899808,2,884
post_g2,0.006459713631665316,2,884
post_g3,0.0038881207394507377,2,884
post_g4,0.025305432770999718,2,884
post_g5,0.0021686355966795724,2,884
post_g6,-0.0129228551058892,2,884
post_g1,-0.00922444238786049,1,885
post_g2,0.0001793563808492681,1,885
post_g3,-0.0025274451321818225,1,885
post_g4,0.02511562710216258,1,885
post_g5,-0.001752691221244411,1,885
post_g6,0.020777766575786637,1,885
post_g1,-0.009182141760257057,2,885
post_g2,0.01062953926049838,2,885
post_g3,-0.0005891472144021093,2,885
post_g4,0.025362446178867314,2,885
post_g5,-0.0011899066969488304,2,885
post_g6,-0.018773159616093785,2,885
post_g1,-0.008133325094674912,1,886
post_g2,-0.0038859039057022845,1,886
post_g3,0.0009924044692418605,1,886
post_g4,0.03167653089643064,1,886
post_g5,0.01031044563365608,1,886
post_g6,-0.00028939960251136,1,886
post_g1,-0.009446700112257227,2,886
post_g2,0.0025336847457558967,2,886
post_g3,0.00740413375462504,2,886
post_g4,0.03149805960877025,2,886
post_g5,0.010290317252324127,2,886
post_g6,-0.03638370489570732,2,886
post_g1,-0.007302669568532884,1,887
post_g2,0.0012400458194289409,1,887
post_g3,0.0016655399465414409,1,887
post_g4,0.023158102858279614,1,887
post_g5,-0.007002030141508603,1,887
post_g6,0.013858045340674974,1,887
post_g1,-0.006615821217291391,2,887
post_g2,0.00990433311630914,2,887
post_g3,0.002318090872420757,2,887
post_g4,0.023160650393933162,2,887
post_g5,-0.007515391986794098,2,887
post_g6,-0.01634082273007537,2,887
post_g1,-0.015624651309943168,1,888
post_g2,-0.011114375266328963,1,888
post_g3,-0.004030346439749333,1,888
post_g4,0.024328327271224907,1,888
post_g5,-0.0008546245884953237,1,888
post_g6,0.03940205750462358,1,888
post_g1,-0.015040052280851344,2,888
post_g2,0.0007998045054345997,2,888
post_g3,-0.0019273306909560026,2,888
post_g4,0.02446584432065453,2,888
post_g5,-0.0003717681888634187,2,888
post_g6,-0.001749421963355864,2,888
post_g1,-0.01019370029748265,1,889
post_g2,-0.003058232388320935,1,889
post_g3,-0.00044626159629434305,1,889
post_g4,0.020801613972996916,1,889
post_g5,0.010135675630823699,1,889
post_g6,0.006734156376304549,1,889
post_g1,-0.014244236717575744,2,889
post_g2,0.00759726791743643,2,889
post_g3,0.00336468268386477,2,889
post_g4,0.020517405132519477,2,889
post_g5,0.009757781161738402,2,889
post_g6,-0.02235204755333255,2,889
post_g1,-0.020578400365144824,1,890
post_g2,-0.01298604672130261,1,890
post_g3,-0.005228376503182058,1,890
post_g4,0.02040881431620596,1,890
post_g5,0.019237295853927958,1,890
post_g6,0.025656910126937556,1,890
post_g1,-0.021629293844430755,2,890
post_g2,-0.005030670017299611,2,890
post_g3,0.00014545783364051335,2,890
post_g4,0.020215885347868244,2,890
post_g5,0.0211908495856757,2,890
post_g6,-0.009788200545938375,2,890
post_g1,-0.014788201770553223,1,891
post_g2,0.02365272974780735,1,891
post_g3,-0.0005279260694661793,1,891
post_g4,0.022987682562179274,1,891
post_g5,-0.0052939860644800486,1,891
post_g6,0.0058109804087700615,1,891
post_g1,-0.01930507698070725,2,891
post_g2,0.03547939229051755,2,891
post_g3,0.00549015793701133,2,891
post_g4,0.022920259269408102,2,891
post_g5,-0.0035607489970478235,2,891
post_g6,-0.03483980127571597,2,891
post_g1,-0.012826771588846236,1,892
post_g2,-0.00949735376785302,1,892
post_g3,-0.007181371888601617,1,892
post_g4,0.02360395953069035,1,892
post_g5,0.012172352122862221,1,892
post_g6,0.027421384398231833,1,892
post_g1,-0.017750379270470608,2,892
post_g2,-0.0011240076822225252,2,892
post_g3,0.00053801864035453,2,892
post_g4,0.02312583419614434,2,892
post_g5,0.011138585167132455,2,892
post_g6,-0.009477218760642142,2,892
post_g1,-0.024930604002819094,1,893
post_g2,0.010397287992052499,1,893
post_g3,0.003538068388012772,1,893
post_g4,0.020955747585051795,1,893
post_g5,-0.0012072396958872737,1,893
post_g6,0.01867457476757908,1,893
post_g1,-0.024199229864477468,2,893
post_g2,0.022534506205190916,2,893
post_g3,0.007908985712666239,2,893
post_g4,0.020896914492815912,2,893
post_g5,-0.002429229415072065,2,893
post_g6,-0.019410378769515832,2,893
post_g1,-0.016413737639759104,1,894
post_g2,-0.0020281326294514387,1,894
post_g3,0.007586149347968923,1,894
post_g4,0.022867948510152968,1,894
post_g5,-0.0001402617627192613,1,894
post_g6,0.008376912632674732,1,894
post_g1,-0.01860519291510104,2,894
post_g2,0.005926158348394422,2,894
post_g3,0.010346219536530359,2,894
post_g4,0.02319905647203134,2,894
post_g5,-0.0011446187165903379,2,894
post_g6,-0.01582763064238289,2,894
post_g1,0.00446771685104842,1,895
post_g2,0.006186353266414257,1,895
post_g3,-0.0026843446138263283,1,895
post_g4,0.02668674487710499,1,895
post_g5,-0.003908835875792875,1,895
post_g6,-0.006468900347219605,1,895
post_g1,0.006418796212895289,2,895
post_g2,0.012388804588749767,2,895
post_g3,0.0015870468093004183,2,895
post_g4,0.02659852930983718,2,895
post_g5,-0.0027020091100121504,2,895
post_g6,-0.03959947771573145,2,895
post_g1,-0.013722377781274185,1,896
post_g2,0.01548062530973491,1,896
post_g3,-0.00734929986765076,1,896
post_g4,0.022936116231219963,1,896
post_g5,0.007916592879823747,1,896
post_g6,0.005224696414257624,1,896
post_g1,-0.01690414283198021,2,896
post_g2,0.027420291551028625,2,896
post_g3,-0.0011816131773443356,2,896
post_g4,0.022763432911629293,2,896
post_g5,0.007016117562872639,2,896
post_g6,-0.0332392462049219,2,896
post_g1,-0.016669386417493107,1,897
post_g2,-0.00028124561031963615,1,897
post_g3,0.0035145717246639237,1,897
post_g4,0.031121157906450418,1,897
post_g5,-0.014607398076374081,1,897
post_g6,0.025281578212465128,1,897
post_g1,-0.017716918480839068,2,897
post_g2,0.008173196395153345,2,897
post_g3,0.010893691635978427,2,897
post_g4,0.03120364742138525,2,897
post_g5,-0.01634832634644743,2,897
post_g6,-0.010791113103362551,2,897
post_g1,-0.026757233587097362,1,898
post_g2,-0.004886876475530178,1,898
post_g3,-0.007601985353562407,1,898
post_g4,0.024377752465631317,1,898
post_g5,0.01381415067286284,1,898
post_g6,0.028444533113524635,1,898
post_g1,-0.028366615577065754,2,898
post_g2,0.005160463786523208,2,898
post_g3,-0.004885835645377009,2,898
post_g4,0.02438488488444295,2,898
post_g5,0.013290188509727598,2,898
post_g6,-0.004332303037298389,2,898
post_g1,-0.031741858092313405,1,899
post_g2,-0.00808761004902633,1,899
post_g3,-0.002135910499489441,1,899
post_g4,0.02223063050312591,1,899
post_g5,0.0027684589536451877,1,899
post_g6,0.047369277071195606,1,899
post_g1,-0.0320665313371426,2,899
post_g2,-0.0011123082261173824,2,899
post_g3,0.0048019528252043215,2,899
post_g4,0.022241148038247213,2,899
post_g5,0.0034694098335723636,2,899
post_g6,0.008491268172975984,2,899
post_g1,-0.0052724325388498906,1,900
post_g2,-0.0010799387662752801,1,900
post_g3,-0.0012850388601954366,1,900
post_g4,0.022473471334963472,1,900
post_g5,0.01310032852552792,1,900
post_g6,0.0027302198047989747,1,900
post_g1,-0.009027997415783376,2,900
post_g2,0.009906058321251361,2,900
post_g3,0.0038736355709595377,2,900
post_g4,0.02227170112755339,2,900
post_g5,0.012198386588553593,2,900
post_g6,-0.03331740847488103,2,900
post_g1,-1.872799590627481e-05,1,901
post_g2,0.011612048570555367,1,901
post_g3,-0.0033870763518208252,1,901
post_g4,0.02636202795193849,1,901
post_g5,-0.006068317958382412,1,901
post_g6,0.0013777954965812941,1,901
post_g1,-0.0021811956685269173,2,901
post_g2,0.018080198900485116,2,901
post_g3,0.004085185847521088,2,901
post_g4,0.026447312104206137,2,901
post_g5,-0.005051694616150416,2,901
post_g6,-0.035631778223743166,2,901
post_g1,-0.0039683292090743685,1,902
post_g2,-0.009155701851596823,1,902
post_g3,-0.005137204030896745,1,902
post_g4,0.02691575728009936,1,902
post_g5,0.012348541473941013,1,902
post_g6,0.012044702320283675,1,902
post_g1,-0.008244748936313592,2,902
post_g2,0.000240374174106936,2,902
post_g3,-0.00042633403451884736,2,902
post_g4,0.02656406866347128,2,902
post_g5,0.013093336943136124,2,902
post_g6,-0.02486335019291854,2,902
post_g1,-0.0013200938300711915,1,903
post_g2,0.007394485276140604,1,903
post_g3,0.005028335167550181,1,903
post_g4,0.020915025006105634,1,903
post_g5,0.005906041732572254,1,903
post_g6,-0.013811410231436004,1,903
post_g1,-0.004897934988840112,2,903
post_g2,0.0179333666015296,2,903
post_g3,0.007871228449001934,2,903
post_g4,0.02104187008597863,2,903
post_g5,0.005330228723051957,2,903
post_g6,-0.04263859076775157,2,903
post_g1,2.9831569163184796e-05,1,904
post_g2,-0.011737604688048398,1,904
post_g3,0.0033770574206182335,1,904
post_g4,0.020514461745912604,1,904
post_g5,0.0036422985132746515,1,904
post_g6,0.01355461471967689,1,904
post_g1,-0.001959362909437659,2,904
post_g2,-0.0040718481408360645,2,904
post_g3,0.011757868619372076,2,904
post_g4,0.020546605824110067,2,904
post_g5,0.0017579136688886047,2,904
post_g6,-0.02240866235588234,2,904
post_g1,-0.01677909448777701,1,905
post_g2,0.011278085015964551,1,905
post_g3,-0.00645829965951537,1,905
post_g4,0.02807467408186911,1,905
post_g5,-0.0063575262419012825,1,905
post_g6,0.023500063617427118,1,905
post_g1,-0.018758217105880486,2,905
post_g2,0.019140696617069512,2,905
post_g3,-0.0014331137131176467,2,905
post_g4,0.028142979172919094,2,905
post_g5,-0.005854915807656917,2,905
post_g6,-0.014853827639293785,2,905
post_g1,-0.010767379417267815,1,906
post_g2,-0.019328029912126406,1,906
post_g3,0.00035354975272044434,1,906
post_g4,0.02056153217177764,1,906
post_g5,0.006278644570837781,1,906
post_g6,0.028320894310347674,1,906
post_g1,-0.01018107686872048,2,906
post_g2,-0.0158466726383982,2,906
post_g3,0.007768226441808133,2,906
post_g4,0.019882528149226017,2,906
post_g5,0.005508982599945225,2,906
post_g6,-0.0022774003188076606,2,906
post_g1,0.0069868599968723535,1,907
post_g2,-0.012442965393541464,1,907
post_g3,0.004157953079970527,1,907
post_g4,0.02700221815478021,1,907
post_g5,-0.0027696433428951767,1,907
post_g6,0.009882834141370946,1,907
post_g1,0.00649727893444212,2,907
post_g2,-0.0038422022668040496,2,907
post_g3,0.011904085354861892,2,907
post_g4,0.02698923806974629,2,907
post_g5,-0.005344003887773616,2,907
post_g6,-0.02998184589731869,2,907
post_g1,-0.011443608008547754,1,908
post_g2,0.004417226440187017,1,908
post_g3,-0.006312286054278273,1,908
post_g4,0.02282698425891478,1,908
post_g5,0.007853469301785883,1,908
post_g6,0.01087951802752903,1,908
post_g1,-0.01578888866000417,2,908
post_g2,0.013377672355613567,2,908
post_g3,0.0012758141468705694,2,908
post_g4,0.022682289268318376,2,908
post_g5,0.008099025438149846,2,908
post_g6,-0.02418716689621843,2,908
post_g1,0.007710333377843186,1,909
post_g2,-0.017055571479671523,1,909
post_g3,0.0011222990197603594,1,909
post_g4,0.028712748524482648,1,909
post_g5,-0.008610222057551468,1,909
post_g6,0.01886918972014231,1,909
post_g1,0.0068907763132717535,2,909
post_g2,-0.00695557229156408,2,909
post_g3,0.00511322882963108,2,909
post_g4,0.028670951387352143,2,909
post_g5,-0.00850586257683322,2,909
post_g6,-0.019298677008207876,2,909
post_g1,-0.005882617490380314,1,910
post_g2,-0.005299693740262917,1,910
post_g3,-0.0010630157368184206,1,910
post_g4,0.02484225558845373,1,910
post_g5,0.0004168084482791391,1,910
post_g6,0.013207723882379802,1,910
post_g1,-0.010386938625297307,2,910
post_g2,0.0060910679049305,2,910
post_g3,0.005131946940428886,2,910
post_g4,0.02489723991811997,2,910
post_g5,-0.00038724155115789507,2,910
post_g6,-0.020273748985896057,2,910
post_g1,-0.008786195979085271,1,911
post_g2,-0.018383022632500103,1,911
post_g3,0.005621856390295901,1,911
post_g4,0.02418766257349081,1,911
post_g5,0.00026859005745160606,1,911
post_g6,0.02584872645370856,1,911
post_g1,-0.012270050461794918,2,911
post_g2,-0.011185681021817885,2,911
post_g3,0.01257006609451776,2,911
post_g4,0.024256277030608037,2,911
post_g5,-0.0007435529082873179,2,911
post_g6,-0.007138776586534635,2,911
post_g1,-0.013611732435075907,1,912
post_g2,-0.003630960913302508,1,912
post_g3,-0.0024551809986357795,1,912
post_g4,0.021978249962138742,1,912
post_g5,-0.002445093848088688,1,912
post_g6,0.029654982018804975,1,912
post_g1,-0.013860948949881999,2,912
post_g2,0.005921637919075716,2,912
post_g3,0.0035442654947865568,2,912
post_g4,0.021858249189394656,2,912
post_g5,-0.001422235681958457,2,912
post_g6,-0.010366830224049293,2,912
post_g1,0.0024365636672995373,1,913
post_g2,-0.012161777440743704,1,913
post_g3,0.0024398156450021217,1,913
post_g4,0.02962904144554273,1,913
post_g5,0.0007725342692478755,1,913
post_g6,0.008330212979904066,1,913
post_g1,-0.0009187189948608233,2,913
post_g2,-0.005348455416610774,2,913
post_g3,0.010857322423560415,2,913
post_g4,0.029605235136343222,2,913
post_g5,0.0006097376450176449,2,913
post_g6,-0.02876535678358748,2,913
post_g1,-0.027183979612868104,1,914
post_g2,-0.014975077197919483,1,914
post_g3,0.00015916870192091056,1,914
post_g4,0.025156834525922607,1,914
post_g5,0.0028687719920118425,1,914
post_g6,0.0440003459548417,1,914
post_g1,-0.02751057236149618,2,914
post_g2,-0.005443541313673356,2,914
post_g3,0.005550694008186419,2,914
post_g4,0.02496338335999045,2,914
