post_tax_coef,scenario,run
-0.0009653252031080897,2,962
3.317332768296036e-05,1,963
0.0003306720204804462,2,963
0.0004231754130982279,1,964
-0.0015454846538503148,2,964
-0.0003733701108031306,1,965
-0.0009544092185971898,2,965
0.001290146083507067,1,966
-0.0017306052634173228,2,966
0.0009075173541103382,1,967
-0.003962991771972589,2,967
0.0012665692232978255,1,968
0.0010006640788702559,2,968
-0.0010651324942641165,1,969
-0.0015681288331831499,2,969
0.0010493454856218651,1,970
0.0005939060040516197,2,970
-0.0006967890648590649,1,971
-0.0006872528938105761,2,971
-0.001777461766148795,1,972
-0.00020473161802560247,2,972
-0.003055224650207569,1,973
-0.0014606651294024051,2,973
0.001802445087126051,1,974
6.411723501565338e-05,2,974
0.0014408847720748556,1,975
-0.0023666167393344324,2,975
7.698728704002043e-05,1,976
-0.00024740148481870283,2,976
-0.0005101497670081984,1,977
-0.0013813504548524484,2,977
0.0022295643633168105,1,978
-0.0013812874462136027,2,978
0.00016184243203823975,1,979
0.0008494460645845928,2,979
0.0018716577373456935,1,980
0.0004003027828334023,2,980
-0.00021166536819287017,1,981
-0.0005930392883291839,2,981
-0.00011797917219424995,1,982
3.488037479783099e-05,2,982
-5.650100203906035e-05,1,983
-0.0017861197191519932,2,983
-0.0011377430448362797,1,984
-0.0025217456916405536,2,984
0.0006483182208941888,1,985
-0.0013979980316371349,2,985
-0.0027568794300091666,1,986
0.0005722153379337078,2,986
-0.001006382569512721,1,987
0.0007012916593252417,2,987
-0.0027475238535061147,1,988
-0.0012190612463461163,2,988
-0.0010376857139627398,1,989
0.001500457944088301,2,989
-7.530212271943722e-05,1,990
0.0019275506960849255,2,990
-0.0013742911005818923,1,991
5.413002048464718e-05,2,991
0.000972487752324696,1,992
0.0014291457394557425,2,992
-0.0016274568529772142,1,993
0.001108179509195329,2,993
-0.0006937058627000234,1,994
-0.0024013027667982374,2,994
0.00030422518417706746,1,995
0.0008929846614126051,2,995
0.0003196409887983389,1,996
-0.0012276575858600437,2,996
-1.2222705354594596e-05,1,997
0.0013313357001944613,2,997
0.00033375341604993637,1,998
-0.0009454742674056059,2,998
0.0010960750192777822,1,999
-0.0026346332975404002,2,999
0.0023053593124910962,1,1000
-0.00010597865674399632,2,1000
-1.7949537072645597e-05,1,1001
-0.0024654696830067164,2,1001
0.0009337971084431575,1,1002
-0.0008503771160727274,2,1002
-6.456951734291926e-05,1,1003
-0.00021812051543720768,2,1003
-0.0039845984507885495,1,1004
0.00017798538954806717,2,1004
-0.0015410911882031398,1,1005
0.0021637317177845145,2,1005
-0.000842725202622582,1,1006
0.0009829502928875725,2,1006
-0.0026164667238820927,1,1007
0.0005165487018959742,2,1007
-0.0016258101115197213,1,1008
-0.0005101101448034279,2,1008
-0.0001576768523338408,1,1009
-0.0009103546688993501,2,1009
-0.0002030847170283827,1,1010
0.0007523559929844655,2,1010
-0.0013258996639032797,1,1011
-0.0019148672900950118,2,1011
0.00024505711869522197,1,1012
0.001100063402797507,2,1012
0.0008806123710138347,1,1013
-0.0022053166491632836,2,1013
0.0006218700398785571,1,1014
-0.0013027933480912997,2,1014
-0.001240585176092422,1,1015
-0.0022213615022819364,2,1015
4.336151345968956e-06,1,1016
-0.00043152762832195405,2,1016
0.0006509489357022832,1,1017
0.00103580869525583,2,1017
0.0017712203289787882,1,1018
0.00013419468808158782,2,1018
0.00041355916134305917,1,1019
6.299192033586986e-05,2,1019
-0.0006415028067940197,1,1020
0.0007002066660937933,2,1020
-0.0012207256899653134,1,1021
-0.002240952624658607,2,1021
0.0007189718076010239,1,1022
-0.001245786825150171,2,1022
-0.0038825891125010698,1,1023
-0.0006740615060436264,2,1023
-0.00012578187200670946,1,1024
-0.00047837196578493917,2,1024
-0.0005154088101049302,1,1025
-0.0004979949717006846,2,1025
-0.00019567392365093855,1,1026
-0.0009662467369296126,2,1026
-0.0010526663186069918,1,1027
0.0007867044962306575,2,1027
-0.0015995038082823052,1,1028
-0.001281719400871818,2,1028
-0.0006023119305940687,1,1029
-0.001110887684586251,2,1029
0.0022486705317864807,1,1030
-0.0005448184808249652,2,1030
7.005625250301782e-05,1,1031
-0.002480963068347929,2,1031
-0.0019030790198963287,1,1032
0.001410904410480174,2,1032
0.00027647075643321567,1,1033
-0.0027431785481409,2,1033
-0.0020401390244649906,1,1034
-0.0006688441859072325,2,1034
0.0017824220760198697,1,1035
-0.002786354368631926,2,1035
0.00018617659767239072,1,1036
0.0001731561231078548,2,1036
0.000582804545281769,1,1037
-0.0013190449560589906,2,1037
0.0007249688441831579,1,1038
0.0016951488357659487,2,1038
-0.0005132644936936184,1,1039
-0.0006421757746000831,2,1039
0.0010529803366678115,1,1040
0.0006411255184829708,2,1040
-0.0016564475244550403,1,1041
0.0010097389831501672,2,1041
-0.0005697122600013839,1,1042
-0.0012977292775004081,2,1042
-0.0027039540986975663,1,1043
0.0011335534448358355,2,1043
0.0009867588983310392,1,1044
-0.0009630908031638288,2,1044
0.0009514310526762427,1,1045
-0.002002947478491967,2,1045
0.002320953107878864,1,1046
0.0004676066496431159,2,1046
-0.00034227456686379207,1,1047
-0.0003328907611357178,2,1047
-0.0008133698778503334,1,1048
0.0003070452860097584,2,1048
-0.0008110585597476568,1,1049
0.0011403097193526945,2,1049
-0.0006141264153595291,1,1050
0.0018509657332252793,2,1050
0.0009351176555372359,1,1051
-0.0008425464181364596,2,1051
-0.0014727076413279696,1,1052
-0.00029744594106913334,2,1052
-0.0012968759105972134,1,1053
0.0019316786124788338,2,1053
-0.0010250935580547907,1,1054
0.00017211193470173476,2,1054
0.00047047093768060207,1,1055
0.0007760377777189748,2,1055
-0.0015963066111175572,1,1056
0.0012920429774816223,2,1056
-0.002323509470978961,1,1057
6.593516899487107e-05,2,1057
0.0020577747491772507,1,1058
0.0020140529181715107,2,1058
-0.0012833844877849052,1,1059
-0.0016944742330619368,2,1059
-0.00033416438894105164,1,1060
-0.00033018626958759335,2,1060
4.093216393601868e-05,1,1061
-0.002258288610751517,2,1061
-0.0023991205239032374,1,1062
0.0007526530055685155,2,1062
5.546136186784543e-05,1,1063
-0.00024250198960523305,2,1063
-0.0010886035358835082,1,1064
0.0005659943902372629,2,1064
-0.0010592735021970432,1,1065
-0.0005362570283996816,2,1065
-3.3175501469243646e-05,1,1066
0.0006347993049134894,2,1066
0.0024535133926712957,1,1067
0.0010013304547119505,2,1067
-0.00035720878308232015,1,1068
-0.00135951478346037,2,1068
8.605437833132283e-05,1,1069
-8.696549801241656e-05,2,1069
-0.0009793386212098038,1,1070
-0.0023795242373565247,2,1070
-0.00046634738515563117,1,1071
-0.0020889931840180056,2,1071
0.0007041970705309053,1,1072
-0.0010972065614013242,2,1072
5.8147791878522645e-05,1,1073
0.0018748108782315838,2,1073
0.0007166215334535379,1,1074
-0.001534950800733168,2,1074
-0.0002712421696306094,1,1075
-0.002747673012221256,2,1075
-0.002940519553758474,1,1076
-0.00045328606884652777,2,1076
-0.0010617884073281262,1,1077
3.936340602517305e-05,2,1077
0.0003251495097169762,1,1078
-0.0029617862191398214,2,1078
0.0013566644033303709,1,1079
0.001642414061818563,2,1079
-0.0006954600972841679,1,1080
-6.186302236815136e-05,2,1080
-0.0010672056378132528,1,1081
0.0006985642161284511,2,1081
-0.0003134337392960148,1,1082
-0.002078879262512854,2,1082
0.000554632691404872,1,1083
0.002251307651224646,2,1083
-0.0018611307836944161,1,1084
0.0007353485818268856,2,1084
-0.0010307642827145338,1,1085
-0.0011937113139228429,2,1085
0.0015011233555709501,1,1086
0.00011924087604290099,2,1086
-0.0012747982520378111,1,1087
0.0003749583447321044,2,1087
-0.000355999359870974,1,1088
-0.00012598783838244548,2,1088
-0.0009922247261517857,1,1089
-0.0015150381895700546,2,1089
-0.0022327842749087995,1,1090
0.0002985170477200925,2,1090
0.0028173775063653097,1,1091
0.000452189750449216,2,1091
-0.0003035298845692187,1,1092
-0.0018069945705729007,2,1092
0.0005554792238853989,1,1093
-0.00188229332417205,2,1093
0.0016889217224708801,1,1094
-0.0012428919115547834,2,1094
0.00039454323866097935,1,1095
-0.001473376060984621,2,1095
-0.001416953905265765,1,1096
-0.0018292659669421117,2,1096
-0.0013736750689251685,1,1097
0.00041283718708349826,2,1097
-0.0008887586011577333,1,1098
-0.000971686515796913,2,1098
-0.00014628902485716683,1,1099
4.854193164099609e-05,2,1099
-1.055937843266222e-05,1,1100
0.0007626554819132012,2,1100
0.0009134354977586999,1,1101
-0.0016903369746336288,2,1101
0.0018238795697520375,1,1102
0.00030657868361333755,2,1102
-0.0008025689888202406,1,1103
0.002379642070453307,2,1103
0.00020227924207568364,1,1104
-0.0012676352439002377,2,1104
-0.0011514302411847856,1,1105
-0.0023137053608848334,2,1105
-0.00037412368662142386,1,1106
0.0010978172884104356,2,1106
0.0009266633662562924,1,1107
0.0004631601848272311,2,1107
-0.002168940081557386,1,1108
-0.0017482677913936298,2,1108
0.0010658282652828283,1,1109
-0.0002837628185844587,2,1109
-0.0028561634754016903,1,1110
-0.003633892245400512,2,1110
0.00015694829691211272,1,1111
-0.00040081702302567873,2,1111
-0.0007126642594223211,1,1112
0.00017091235164004613,2,1112
8.219178147448906e-05,1,1113
0.0009242160250082314,2,1113
-0.0007269695349607959,1,1114
-0.001471410459021171,2,1114
-0.00177134614986078,1,1115
-2.522390312167666e-05,2,1115
0.0001167833368683136,1,1116
-0.000329279954257328,2,1116
-0.002184380158487839,1,1117
-0.00016480172828009336,2,1117
0.001591325571787378,1,1118
-0.0005935715679427068,2,1118
0.0007594553137213864,1,1119
-0.001848888962534248,2,1119
-0.0010992232847145517,1,1120
0.0004973768457817863,2,1120
-0.0006329679489693394,1,1121
-0.00039907132596045944,2,1121
0.0010154916195718555,1,1122
-0.0019892391641870583,2,1122
-0.0012057722200723036,1,1123
-0.0007762974093010176,2,1123
0.00012013020993987908,1,1124
-0.001544757867241115,2,1124
-0.0006102552571817285,1,1125
-0.0009561152655246025,2,1125
-0.0010792234333529098,1,1126
-0.0011126534350684053,2,1126
-0.001752431006308342,1,1127
-0.00013099374924140257,2,1127
0.001997365035577128,1,1128
0.0020816343717426616,2,1128
-0.0014820174886170819,1,1129
0.00020975761743659863,2,1129
-0.0011614410865639939,1,1130
-0.00012832853564273425,2,1130
-0.0005494914910982276,1,1131
-0.0002997951971214618,2,1131
-9.119397872450542e-05,1,1132
-0.000128993929611058,2,1132
-0.0012943003891499327,1,1133
-0.00025976977625656616,2,1133
-5.642811258869638e-05,1,1134
0.001764621030283178,2,1134
-0.0020539534044814838,1,1135
-0.0021779250836937575,2,1135
-0.00037996921209649365,1,1136
-0.0007276205432048867,2,1136
-0.0007195259517540628,1,1137
-0.0003052330014147462,2,1137
0.0002317930275925107,1,1138
0.0004612187164613202,2,1138
0.0005130190218960585,1,1139
0.0011974607862336429,2,1139
3.276425509945625e-05,1,1140
-0.0015537281966283428,2,1140
0.0003796521721808587,1,1141
-8.402809033250739e-05,2,1141
-0.0017549831909674477,1,1142
-0.0007452784488790706,2,1142
-0.0013458988755963768,1,1143
-0.0008315400590635823,2,1143
-0.0021552831523765025,1,1144
0.00041289306163976594,2,1144
-0.0012343490199009134,1,1145
0.001218289490229978,2,1145
-0.00018830138307058186,1,1146
-0.0003463166587547225,2,1146
-0.0006516344812994166,1,1147
-0.0015481579285326031,2,1147
-0.0013783981620770728,1,1148
-0.0010080964075849421,2,1148
0.00032521897185597824,1,1149
-0.0007716100537441714,2,1149
-0.0018898651883204139,1,1150
0.00024305355537213488,2,1150
-0.001188856230549764,1,1151
-0.00017169269973399133,2,1151
-0.0008644820848377342,1,1152
-0.0010352008116677259,2,1152
0.0003521728826125154,1,1153
-0.0012080132200316387,2,1153
0.00159176618661044,1,1154
-0.0013337904404609052,2,1154
7.819313604484512e-05,1,1155
-5.903306793769782e-05,2,1155
-0.0012814252470710686,1,1156
-0.0017213344281652272,2,1156
0.00013870596480516123,1,1157
0.00015163269916819352,2,1157
-0.0007032886550720509,1,1158
0.0015457080298566424,2,1158
0.0007838560448143497,1,1159
-0.0013116253404321463,2,1159
-0.0008825095459965316,1,1160
-0.0022920014882939262,2,1160
-0.003448610116408326,1,1161
-0.0005104988477342351,2,1161
-0.002541712748999807,1,1162
-0.002322738440128877,2,1162
0.00047982480176406796,1,1163
-0.0026196758257870855,2,1163
-0.0017939573154868895,1,1164
0.003021335651259516,2,1164
0.0008878963807259839,1,1165
0.0006961952346210901,2,1165
-0.000268753108961366,1,1166
-0.0017741634344694522,2,1166
-0.0001850297359362083,1,1167
0.0006441844893119867,2,1167
-0.0004890094297180245,1,1168
-0.002569131432405168,2,1168
-0.0002471152643384171,1,1169
-0.001582936012272443,2,1169
0.0006149320072700853,1,1170
0.0012963528761303312,2,1170
-0.0005345737509389072,1,1171
0.0011378989315680666,2,1171
-0.0019061802820115625,1,1172
-0.0003096211492382326,2,1172
-0.000745297381251623,1,1173
-3.9594134840070656e-05,2,1173
0.0005650307073974414,1,1174
-0.0010453317291948603,2,1174
0.00014945859654935065,1,1175
-0.0024313126648982724,2,1175
0.0009317334444297121,1,1176
-0.0015579968263774112,2,1176
-0.0011897428490775675,1,1177
-0.0006592480447177235,2,1177
-0.0007094449693669447,1,1178
0.00037605407741621316,2,1178
-0.001248368370676915,1,1179
-0.0018248142795953,2,1179
0.0010307997607375582,1,1180
0.0005020530060647969,2,1180
0.000433275511778219,1,1181
-0.0012443366448492985,2,1181
-0.0005250721102939724,1,1182
-0.0005128309635831606,2,1182
-0.001855675073670357,1,1183
-0.0006376067741697963,2,1183
-0.0002444442353050026,1,1184
-0.00016254904302507363,2,1184
-0.001241072426534913,1,1185
0.0005406589250813855,2,1185
0.0022968182978547213,1,1186
0.0005855542754980614,2,1186
-0.0008583800950407153,1,1187
-0.0006588465724210792,2,1187
0.0001869329992594304,1,1188
0.0009441717583661678,2,1188
0.00025878123799450917,1,1189
0.0024276298644756,2,1189
0.00023512010612895297,1,1190
-0.00010638419196508124,2,1190
0.0015356281985348375,1,1191
-0.0007442838781578984,2,1191
0.0016055372027961692,1,1192
0.001081186950657727,2,1192
0.00018140829069687505,1,1193
-0.002255950598991089,2,1193
-0.002245908350935814,1,1194
-0.0007889877619397646,2,1194
-0.0009840727093541092,1,1195
-0.0005074777317380459,2,1195
0.0012404165070014224,1,1196
-0.00308506396231764,2,1196
0.0015114622419360236,1,1197
-0.0011052155604685007,2,1197
0.0004846115954455861,1,1198
-0.0008201509978458836,2,1198
-0.00045212971256666557,1,1199
0.0022165730443081074,2,1199
-0.0006783946975765864,1,1200
-0.002890629885679598,2,1200
-0.00013549855537282448,1,1201
-0.0007349278646523784,2,1201
0.0004393549945589083,1,1202
-0.0006215719857035624,2,1202
0.0004223120935492772,1,1203
0.0006537395255027303,2,1203
0.00018430435524189307,1,1204
0.0010662160369814388,2,1204
0.0014755505732975051,1,1205
-0.0016227753170413787,2,1205
-5.800306685291574e-05,1,1206
0.001351631278365211,2,1206
0.0008123146327724592,1,1207
-0.0031656521531799,2,1207
-0.000995611391796205,1,1208
0.0010018154538773598,2,1208
0.0003234834797458375,1,1209
0.00022701844052477833,2,1209
-0.0023469694876093973,1,1210
-0.0016168522494332794,2,1210
-0.0018481963104277428,1,1211
0.000931922419368555,2,1211
-0.0016092826471759136,1,1212
-0.00018381983979503616,2,1212
0.00021131117968229202,1,1213
0.001260384399233172,2,1213
-0.0016506866778730673,1,1214
0.0012737448861644208,2,1214
0.0011552356436643288,1,1215
0.0018540791444426764,2,1215
-7.365461429894999e-05,1,1216
0.0004828481039060227,2,1216
-9.294988581736197e-05,1,1217
-0.0022670070171026766,2,1217
-0.0020945816185354285,1,1218
0.0003569473426513369,2,1218
0.0005725472563252228,1,1219
-0.0008524545134204552,2,1219
0.0003226139154923731,1,1220
-0.00041122149438162204,2,1220
-0.0006692828586467112,1,1221
-0.0009441335329018856,2,1221
-0.0011622943526390349,1,1222
-0.0008352485833357645,2,1222
0.0005683391343176743,1,1223
-0.0011700667431785556,2,1223
-0.0031663494268469898,1,1224
0.0013086653249455872,2,1224
-0.0016742950097629506,1,1225
-0.00194767089190561,2,1225
-0.0012813757904425916,1,1226
-0.0008470808736110043,2,1226
-0.0009335819585214301,1,1227
-0.00019483785752374326,2,1227
0.001704366204945011,1,1228
-0.003093926422245619,2,1228
0.0017882537949653857,1,1229
6.945617310317082e-05,2,1229
-0.0007316879508349713,1,1230
0.00259231311807908,2,1230
0.00019208846005909014,1,1231
-0.0017820600398116178,2,1231
-0.0004063743575112782,1,1232
0.000718082764728564,2,1232
0.0002965875426407839,1,1233
-5.074294777216497e-05,2,1233
0.0020837533360420443,1,1234
-0.00021980369518509213,2,1234
-0.00032010889252705275,1,1235
0.0012734873820441246,2,1235
-0.00231852374315585,1,1236
-0.0009995188590658124,2,1236
-0.00044858574366696307,1,1237
-0.0032352804242941338,2,1237
-0.0010080428841458748,1,1238
-0.0031084307442654432,2,1238
0.0009134759049141022,1,1239
0.0003616925991810138,2,1239
-0.00010091240362864808,1,1240
-0.00030407629244561847,2,1240
0.00026666723356267544,1,1241
-0.0019397214523785575,2,1241
-0.00014364448465388444,1,1242
0.0005237765207171064,2,1242
0.0010887684267596991,1,1243
0.000806412360010918,2,1243
-0.0005664788744253195,1,1244
6.7382388699603655e-06,2,1244
0.0012360393016285904,1,1245
-0.0005039616649113088,2,1245
6.549816424142855e-05,1,1246
0.001632399919511016,2,1246
-0.004334152018669185,1,1247
0.0003221022389146706,2,1247
-9.846265562349598e-05,1,1248
-0.0011330658389520196,2,1248
-0.00011887271733936289,1,1249
-0.00147088235531086,2,1249
0.0010682141259554352,1,1250
-0.001614335548666085,2,1250
-0.000143910656083947,1,1251
0.0002847210441310628,2,1251
-0.0003152793954914453,1,1252
-0.000386969861595658,2,1252
-0.0018602200537156104,1,1253
-0.0006191853547205042,2,1253
-0.0009128893002190277,1,1254
-0.0002452938407919333,2,1254
0.00014504400559360857,1,1255
-0.0018988615594290217,2,1255
0.0008948594832165219,1,1256
-0.0006343630422874801,2,1256
0.0015688421004135284,1,1257
-0.0014826446371570415,2,1257
-0.00023443340387103247,1,1258
-0.001035999688189397,2,1258
-0.0008404598031234211,1,1259
-0.0024933267790818265,2,1259
-0.0015875165770395734,1,1260
-5.825494950296283e-05,2,1260
-0.0007057775069194145,1,1261
-0.0021490939171850123,2,1261
-0.000361924130053197,1,1262
-0.001879013565088899,2,1262
-0.0028481637725354687,1,1263
0.0003190555914923271,2,1263
-0.00030763159808865385,1,1264
-0.0011415788502745646,2,1264
-0.0006877466658960146,1,1265
4.1528621406379586e-05,2,1265
-0.0005917046958242567,1,1266
-0.0006629993048178524,2,1266
-0.00045903493848554924,1,1267
-0.0009076126137767943,2,1267
0.0006506832499088521,1,1268
0.0018667457224520664,2,1268
-0.0002881978021660425,1,1269
0.000978588320576258,2,1269
-0.0005937252653739059,1,1270
-0.0002392861612975143,2,1270
0.0008397468551841384,1,1271
-0.000986772454140899,2,1271
-0.0012774991435706472,1,1272
-0.0005897960296527236,2,1272
-9.770656857970699e-05,1,1273
-0.0004133479657090551,2,1273
0.0010708450114829018,1,1274
-0.0002962891430842165,2,1274
-8.029578097270139e-05,1,1275
-0.0006465533978997573,2,1275
-0.000493581472483377,1,1276
-0.0007049895705093365,2,1276
0.00218991522115395,1,1277
0.00121537845941324,2,1277
-0.0006002560320360917,1,1278
-3.270057584212611e-05,2,1278
-0.0007533729146952263,1,1279
-0.0009424663940171425,2,1279
-0.0004614729417271599,1,1280
-0.0006004959633329992,2,1280
-0.002218207479727907,1,1281
-6.082661326614226e-05,2,1281
-0.0019882171763615274,1,1282
-0.0004130794142673578,2,1282
-0.00021800125559343748,1,1283
0.000567568100231128,2,1283
0.0003551480456869205,1,1284
0.0006304790221531614,2,1284
0.0013251558066720002,1,1285
-8.923254286237414e-05,2,1285
-0.0010134191740920687,1,1286
-0.001504830585157451,2,1286
-0.0009505010872256256,1,1287
-0.002192219443367666,2,1287
0.0005706192104399923,1,1288
0.00032306753233534157,2,1288
-0.0002701856221697702,1,1289
-0.0006646122591770741,2,1289
2.1897590023202365e-05,1,1290
0.0001274262981759177,2,1290
0.0019191531433185255,1,1291
-0.001120730783930875,2,1291
0.000761439075522317,1,1292
0.0018863163739408651,2,1292
0.0016846182974771249,1,1293
0.003173985257659148,2,1293
-0.000805704340992505,1,1294
0.001033092513614621,2,1294
1.9109263781817914e-05,1,1295
0.00031861441388947206,2,1295
-0.0005691080942940388,1,1296
-3.715785992826866e-05,2,1296
-0.001815402388075209,1,1297
-0.00016451951279614806,2,1297
0.00016307572186566375,1,1298
0.003582457186976397,2,1298
0.0006700795695129018,1,1299
-0.000868287159682141,2,1299
-0.0011845614931489572,1,1300
-9.562681461251364e-05,2,1300
-0.000940540839069191,1,1301
-0.0013458381171362987,2,1301
0.001029437204397507,1,1302
-0.0019253437451108983,2,1302
-0.0015312624242010367,1,1303
-0.0023522387654106008,2,1303
-0.000755388991906781,1,1304
-0.0003769463435856873,2,1304
-0.0009549563296276228,1,1305
-0.00011083987075588808,2,1305
-0.0018509524105270187,1,1306
-0.0008834194204834077,2,1306
0.00046880532720947217,1,1307
-0.002062083970655138,2,1307
0.000893832981256458,1,1308
0.0019765546812816007,2,1308
-0.002753330400624289,1,1309
-0.0012048967273362316,2,1309
-0.0011810849170341593,1,1310
0.0019330813219630345,2,1310
0.002073862890997093,1,1311
-0.0014112978780096352,2,1311
-0.0008386648716736192,1,1312
-0.0015659112381597809,2,1312
0.0002545101049253041,1,1313
-0.0001436760535267783,2,1313
0.00020529549683737813,1,1314
0.00048665575909910677,2,1314
-0.0022367450993369424,1,1315
-9.800098202971804e-05,2,1315
-0.003061075932835968,1,1316
-0.0018123791727626814,2,1316
-0.002883387095012258,1,1317
-0.0006932518892985391,2,1317
-0.0007295159850194871,1,1318
6.755004192596898e-05,2,1318
-0.0009266284673679608,1,1319
-0.00024000060309914054,2,1319
-0.00033125010720643134,1,1320
-0.0025428258651334166,2,1320
-0.002427651395237214,1,1321
-0.00043567818283332216,2,1321
-0.00039609551084178625,1,1322
0.0005554260036478951,2,1322
-0.002608195307439602,1,1323
-0.0018207111878462108,2,1323
-0.0005862294614297678,1,1324
-0.001459523636623874,2,1324
-0.0005003762162319527,1,1325
-0.0005973595246461026,2,1325
0.0020871464368027557,1,1326
-0.0005798230075583664,2,1326
-0.00014827667256108444,1,1327
-0.00044498175233066803,2,1327
-0.00010596365263830286,1,1328
0.0010860609082432421,2,1328
-0.001082962115061714,1,1329
-0.0007886320077520802,2,1329
-0.00010871654697693324,1,1330
0.0006651589089514474,2,1330
-0.0008293652110383299,1,1331
0.00020913954404151237,2,1331
-0.0011890473246364947,1,1332
-0.0006210363414614268,2,1332
-0.001524718221992479,1,1333
-0.0018973083474374776,2,1333
-0.0003919203194344079,1,1334
-0.0025600444161811824,2,1334
-3.0853166972890054e-05,1,1335
-0.0003960786113988892,2,1335
-0.000994950230544509,1,1336
-0.0006919871308255373,2,1336
0.0013971472135379764,1,1337
-0.004082910764861571,2,1337
-0.00016159645310705374,1,1338
-6.232517908254957e-06,2,1338
-0.0007369148097635812,1,1339
0.0004899293205263872,2,1339
-0.0008944108196484648,1,1340
0.0009764829772803184,2,1340
-0.0024409931337519087,1,1341
0.0003607270588517075,2,1341
-0.0006614752097112244,1,1342
0.00021473156188130734,2,1342
-4.917804041946507e-05,1,1343
-0.00015046222188440334,2,1343
-0.0002151347764513426,1,1344
0.0019510299047190546,2,1344
-0.0006001278833381435,1,1345
-3.4129900647086275e-06,2,1345
0.0005167748998305655,1,1346
-0.0016129269535806862,2,1346
-0.0012740202072166911,1,1347
-0.0004906389696739163,2,1347
0.0022448312995576383,1,1348
-0.0006784868521778306,2,1348
-0.00025455229125119895,1,1349
0.0008382391654000955,2,1349
-0.0010136151035506492,1,1350
-0.0010709607159152404,2,1350
-0.0032664119806644063,1,1351
-0.00020859332683005518,2,1351
-0.0010932786585430578,1,1352
-0.0016261205440105861,2,1352
-0.0013803407946963854,1,1353
-0.00013057670816018905,2,1353
0.0018057285119212462,1,1354
4.764199822530724e-06,2,1354
-0.0003870965816958861,1,1355
0.0002578470893886603,2,1355
-0.0012647927770235733,1,1356
0.000966407146290317,2,1356
-0.0001919314798629436,1,1357
-0.001083715306020183,2,1357
0.0007486955872292789,1,1358
0.00033954915866213017,2,1358
0.00025657143591426224,1,1359
-0.00024224841310533442,2,1359
0.0017590192875810706,1,1360
0.0012570983732604875,2,1360
0.0012280159521908618,1,1361
-0.0015763478004398588,2,1361
0.0011890396503558879,1,1362
0.00012113340124936828,2,1362
-0.0028291057420537146,1,1363
-0.0010527713850819896,2,1363
0.0005832297913024228,1,1364
0.00037371814922083945,2,1364
0.00018468115648957088,1,1365
0.0007290164610654155,2,1365
0.0006951305133340319,1,1366
-0.0006642882634324577,2,1366
0.0009239556132120022,1,1367
0.0035610880844446375,2,1367
-0.0003616529708473274,1,1368
-0.0005308539085365311,2,1368
-0.0019128240744158312,1,1369
-0.0020084162673431336,2,1369
-0.0014609253914896498,1,1370
0.0003964654515727055,2,1370
0.0019939371477027956,1,1371
-0.0005376475213465647,2,1371
-0.0008208995220384562,1,1372
0.001798986708217608,2,1372
-0.0008905848669381266,1,1373
0.0005453002231886861,2,1373
-0.0019345639417306802,1,1374
-3.581740198625565e-05,2,1374
0.0024707652729253375,1,1375
-0.0005096383578172528,2,1375
-0.0003358476525411005,1,1376
-0.0002784486222770537,2,1376
-0.000717670435164189,1,1377
-0.0013162150430944225,2,1377
-0.00026818380261441115,1,1378
-0.0024115050537802467,2,1378
0.0007701475151580867,1,1379
9.45511661597352e-05,2,1379
-0.00016150488771443414,1,1380
-0.0017354668822642848,2,1380
-0.0001397199953447613,1,1381
0.0006324767259893612,2,1381
-0.0016658188508711104,1,1382
-1.6617695307120548e-05,2,1382
-0.0003505487191358971,1,1383
-0.00043070771407846054,2,1383
-0.0023220811667536744,1,1384
-0.0001396404670828145,2,1384
-0.0007209522706986967,1,1385
0.0007576508130083418,2,1385
-0.0007404040083509914,1,1386
0.0010504220997943257,2,1386
-0.0008750969032127692,1,1387
-0.00279972779416393,2,1387
8.655252995145676e-05,1,1388
0.00012756471690696398,2,1388
0.0015189034522123076,1,1389
-0.0008534435266568977,2,1389
0.0003829889989415312,1,1390
2.7983911066679557e-06,2,1390
-0.000496986626035411,1,1391
-0.0008827035871117395,2,1391
-0.00048077055584840305,1,1392
0.0003706685792620205,2,1392
-0.0018430559943952002,1,1393
0.0019786071839163932,2,1393
-0.0001169661320068695,1,1394
3.8143083043971524e-05,2,1394
-0.0007586491889545808,1,1395
-0.002243801753870621,2,1395
-0.0014331998073952195,1,1396
0.002591324952757875,2,1396
0.0006820158545967377,1,1397
0.0015478634947528216,2,1397
-0.0032915079004848377,1,1398
0.00105882697497952,2,1398
-0.0012969127772546865,1,1399
0.0013077728223756472,2,1399
-0.0009808539673361876,1,1400
-0.0006331934481864075,2,1400
-0.00037349240246834284,1,1401
-0.0020881018637989076,2,1401
0.0011118757151736716,1,1402
-0.0007722559064795909,2,1402
0.0005050798578212296,1,1403
-3.0883642538326076e-05,2,1403
-0.0016628316709217251,1,1404
9.58241503158209e-05,2,1404
0.0015246150721736763,1,1405
-0.0004142442090249916,2,1405
-6.583123206325163e-05,1,1406
0.0008781928274704129,2,1406
-0.00029045268864618106,1,1407
-0.0003664064197448224,2,1407
0.0005701306610331745,1,1408
-0.00010085969366889764,2,1408
-0.002531461046318628,1,1409
0.0007348073293129052,2,1409
-0.0027014360549544227,1,1410
0.001492071510783638,2,1410
-0.0024272742959367734,1,1411
-0.0001591658645194869,2,1411
-3.762982834846221e-05,1,1412
0.0006781519723786027,2,1412
-0.0011228233386651365,1,1413
0.00026961744422434914,2,1413
