"estrato","despesa1","preco_por_kg1","preco_com_reforma11","preco_com_reforma21","qgrama_dia1","calreal1","despesa2","preco_por_kg2","preco_com_reforma12","preco_com_reforma22","qgrama_dia2","calreal2","despesa3","preco_por_kg3","preco_com_reforma13","preco_com_reforma23","qgrama_dia3","calreal3","despesa4","preco_por_kg4","preco_com_reforma14","preco_com_reforma24","qgrama_dia4","calreal4","despesa5","preco_por_kg5","preco_com_reforma15","preco_com_reforma25","qgrama_dia5","calreal5","despesa6","preco_por_kg6","preco_com_reforma16","preco_com_reforma26","qgrama_dia6","calreal6","nfam","n_mais65anos","n_5anos","n_8esc","n_0esc","n_12esc","sexofem","renda_total","anos_estudo_dom","uf","peso","peso_final","area","regiao","capital_interior","renda_pc_est","quintil_rendapc","tercil_rendapc","duo_rendapc","p_n_mais65anos","p_n_5anos","p_n_8esc","p_n_0esc","p_n_12esc","p_sexofem","media_preco3","preco3_imp","media_preco3_nacional","media_preco3_","despesa3imp","flag_preco3_imp","media_preco4","preco4_imp","media_preco4_nacional","media_preco4_","despesa4imp","flag_preco4_imp","ln_preco_por_kg1","resid_preco_por_kg1","ln_corr_preco_por_kg1","preco_corr_preco_por_kg1","ln_preco_por_kg2","resid_preco_por_kg2","ln_corr_preco_por_kg2","preco_corr_preco_por_kg2","ln_preco_por_kg3","resid_preco_por_kg3","ln_corr_preco_por_kg3","preco_corr_preco_por_kg3","ln_preco_por_kg4","resid_preco_por_kg4","ln_corr_preco_por_kg4","preco_corr_preco_por_kg4","ln_preco_por_kg5","resid_preco_por_kg5","ln_corr_preco_por_kg5","preco_corr_preco_por_kg5","ln_preco_por_kg6","resid_preco_por_kg6","ln_corr_preco_por_kg6","preco_corr_preco_por_kg6","ln_preco_com_reforma11","resid_preco_com_reforma11","ln_corr_preco_com_reforma11","preco_corr_preco_com_reforma11","ln_preco_com_reforma12","resid_preco_com_reforma12","ln_corr_preco_com_reforma12","preco_corr_preco_com_reforma12","ln_preco_com_reforma13","resid_preco_com_reforma13","ln_corr_preco_com_reforma13","preco_corr_preco_com_reforma13","ln_preco_com_reforma14","resid_preco_com_reforma14","ln_corr_preco_com_reforma14","preco_corr_preco_com_reforma14","ln_preco_com_reforma15","resid_preco_com_reforma15","ln_corr_preco_com_reforma15","preco_corr_preco_com_reforma15","ln_preco_com_reforma16","resid_preco_com_reforma16","ln_corr_preco_com_reforma16","preco_corr_preco_com_reforma16","ln_preco_com_reforma21","resid_preco_com_reforma21","ln_corr_preco_com_reforma21","preco_corr_preco_com_reforma21","ln_preco_com_reforma22","resid_preco_com_reforma22","ln_corr_preco_com_reforma22","preco_corr_preco_com_reforma22","ln_preco_com_reforma23","resid_preco_com_reforma23","ln_corr_preco_com_reforma23","preco_corr_preco_com_reforma23","ln_preco_com_reforma24","resid_preco_com_reforma24","ln_corr_preco_com_reforma24","preco_corr_preco_com_reforma24","ln_preco_com_reforma25","resid_preco_com_reforma25","ln_corr_preco_com_reforma25","preco_corr_preco_com_reforma25","ln_preco_com_reforma26","resid_preco_com_reforma26","ln_corr_preco_com_reforma26","preco_corr_preco_com_reforma26","lndespesa1","ln_hat1","despesa1_hat","lndespesa2","ln_hat2","despesa2_hat","lndespesa3","ln_hat3","despesa3_hat","lndespesa4","ln_hat4","despesa4_hat","lndespesa5","ln_hat5","despesa5_hat","lndespesa6","ln_hat6","despesa6_hat","gasto_total_atualhat","lndespesa","w_despesahat1","w_despesahat2","w_despesahat3","w_despesahat4","w_despesahat5","w_despesahat6"
3509,2541177.91537998,5236687.85243279,4660395.12793326,4660395.12793326,68092185.123726,203086907.409446,1065446.20578979,1846676.68945403,1773121.01047986,1773121.01047986,30326588.3271785,12365947.0372019,835649.019292815,1139279.53588171,1128536.91318643,1128536.91318643,8636216.16225024,10376515.9199221,NA,NA,NA,NA,0,0,1120259.22353214,828404.542507735,763004.502700241,763004.502700241,45131222.6125123,252509894.15711,1608184.1125083,4709595.30354115,4945803.11678613,5887907.36852449,40621638.3581482,58631165.9378913,1312956.26372032,59862.65856271,149269.5913366,742581.55697908,264855.30722177,319288.61443442,739477.66998483,824803810.402692,8.7103214263916,35,2738.09612644166,2925.08564582655,1,3,1,628.203552246094,1,1,1,4.55937957763672,11.368968963623,56.5579795837402,20.1724395751953,24.3182983398438,56.3215751647949,835649,835649,1165557.25,835649,835649,0,0,0,NA,NA,NA,1,15.4711999893188,0.302492171525955,15.1092882156372,3646536,14.428897857666,-0.272612035274506,14.2823963165283,1595019.125,13.9459066390991,0.449594378471375,13.9580869674683,1153241.25,NA,NA,NA,NA,13.6272573471069,-0.0628877803683281,13.5004234313965,729725.3125,15.3651123046875,0.118631020188332,15.2282695770264,4107271.75,15.3546104431152,0.298540145158768,15.0009851455688,3272239.5,14.3882522583008,-0.302906483411789,14.2408838272095,1530161.5,13.9364328384399,0.40296196937561,13.9509086608887,1144992.5,NA,NA,NA,NA,13.5450191497803,-0.0612919479608536,13.4133462905884,668870.875,15.4140501022339,0.103488631546497,15.2739629745483,4299301,15.3546104431152,0.298540145158768,15.0009851455688,3272239.5,14.3882522583008,-0.302906483411789,14.2408838272095,1530161.5,13.9364328384399,0.40296196937561,13.9509086608887,1144992.5,NA,NA,NA,NA,13.5450191497803,-0.0612919479608536,13.4133462905884,668870.875,15.5884113311768,0.0985626205801964,15.4483499526978,5118387,14.7481384277344,14.7441625595093,2531095,13.8789043426514,13.827841758728,1012407.5625,13.6359643936157,13.2965145111084,595117.6875,NA,12.6299352645874,305570.34375,13.9290704727173,13.2468233108521,566268.3125,14.2906160354614,14.1179685592651,1353180.875,6363640,15.6661109924316,0.397743284702301,0.159092530608177,0.0935184434056282,0.0480181686580181,0.0889849662780762,0.212642580270767
3510,36156900.0162982,73079807.105171,64612069.5648859,64612069.5648859,989508356.244236,2795507966.92711,22879847.3804737,35569816.4242277,35118411.8691508,35118411.8691508,815744245.512951,249774003.720376,10446160.6435361,9684180.73026995,9838113.90039578,9838113.90039578,139737301.630227,164228502.557858,1259719.03210838,2017271.37619022,1783206.25769531,1783206.25769531,17410726.3706869,48690959.8842842,9588406.16731094,13708259.6931661,12668650.9706073,12668650.9706073,307057378.207439,1570629173.14175,38240738.0893521,94953762.3715983,100731623.651202,120535415.973997,504296450.992823,1304719168.1202,13866610.1364449,894516.51087176,1244567.1226294,5442720.49771001,1757459.69802962,6207855.7203196,7161314.3794111,33459345342.4696,11.0043821334839,35,5892.75239466399,6794.91578648177,1,3,1,2412.943359375,5,3,2,6.45086669921875,8.97527980804443,39.2505493164062,12.6740398406982,44.7683715820312,51.6443061828613,4239754.5,10446161,1165557.25,4239754.5,10446161,0,787803.75,1259719,463613.125,859422.3125,1259719,0,18.107063293457,-3.63233160972595,11.174464225769,71286.640625,17.3870086669922,-3.70973205566406,10.8452758789062,51291.2734375,16.0860042572021,-3.95692253112793,9.55156993865967,14066.76171875,14.5172567367554,-3.44868993759155,9.47474384307861,13026.537109375,16.4335098266602,-3.7720787525177,9.79123210906982,17876.318359375,18.3689002990723,-3.54937863349915,11.5602598190308,104847.25,17.9839115142822,-3.62397146224976,11.0784730911255,64761.921875,17.3742351531982,-3.70219206809998,10.8415985107422,51103,16.1017742156982,-3.91531777381897,9.63262939453125,15254.4931640625,14.3939237594604,-3.45103526115417,9.34958267211914,11494.025390625,16.3546409606934,-3.7625846862793,9.7120532989502,16515.478515625,18.4279708862305,-3.54638409614563,11.6240901947021,111757.8984375,17.9839115142822,-3.62397146224976,11.0784730911255,64761.921875,17.3742351531982,-3.70219206809998,10.8415985107422,51103,16.1017742156982,-3.91531777381897,9.63262939453125,15254.4931640625,14.3939237594604,-3.45103526115417,9.34958267211914,11494.025390625,16.3546409606934,-3.7625846862793,9.7120532989502,16515.478515625,18.6074542999268,-3.54616808891296,11.8036193847656,133735.515625,17.403377532959,20.7703762054443,1048237696,16.9457664489746,20.4723720550537,778105024,16.1617450714111,20.0522918701172,511210432,14.0463991165161,17.4744167327881,38818860,16.0760650634766,19.7345638275146,372059296,17.4594116210938,20.9519500732422,1256945024,4005376512,22.1109027862549,0.261707663536072,0.194265142083168,0.127631053328514,0.00969168823212385,0.0928899645805359,0.313814461231232
3511,12328032.1815159,35933189.2595508,31872861.0814395,31872861.0814395,320864831.390433,887583127.465453,17224748.7799848,29221164.9323495,27465339.6031586,27465339.6031586,536049311.121987,183637788.81635,7075083.80950006,6846806.67544259,6946589.35144511,6946589.35144511,98251050.0392445,116031521.942915,3006262.04348674,3041586.01412501,2713077.13646616,2713077.13646616,111182510.10257,100210855.969725,4981343.13293115,11167838.9092502,10008019.7971204,10008019.7971204,103094901.990945,604265371.127437,21745612.693835,65606382.3292763,66817503.6651345,79985792.928885,245603126.746911,636299336.988398,5236294.07341417,380467.86302899,413382.90479293,1705154.66809227,577962.8733285,2813880.91933158,2580540.01209657,12699780474.42,11.479775428772,35,5498.49136586592,6340.29453156471,1,3,1,2425.33740234375,5,3,2,7.26597595214844,7.89456987380981,32.564151763916,11.0376319885254,53.7380218505859,49.2817993164062,4239754.5,7075084,1165557.25,4239754.5,7075084,0,787803.75,3006262,463613.125,859422.3125,3006262,0,17.3971710205078,-0.0834859982132912,14.7233095169067,2478860.5,17.1904029846191,0.0615624822676182,14.6165704727173,2227901,15.7392930984497,-0.0837193503975868,13.4247732162476,676557.8125,14.9278898239136,0.172807022929192,13.0962409973145,487107.9375,16.2285480499268,-0.0798243805766106,13.4834871292114,717470.5,17.9991836547852,0.0718802437186241,15.1815195083618,3919675.75,17.2772655487061,-0.0845330581068993,14.6179113388062,2230890.5,17.1284351348877,0.0143590560182929,14.5581493377686,2101473.5,15.7537612915039,-0.0708961486816406,13.47705078125,712867.4375,14.8135938644409,0.181030839681625,12.9816484451294,434368.46875,16.118896484375,-0.0798645839095116,13.3947734832764,656562.6875,18.0174751281738,0.0429237969219685,15.2133979797363,4046642,17.2772655487061,-0.0845330581068993,14.6179113388062,2230890.5,17.1284351348877,0.0143590560182929,14.5581493377686,2101473.5,15.7537612915039,-0.0708961486816406,13.47705078125,712867.4375,14.8135938644409,0.181030839681625,12.9816484451294,434368.46875,16.118896484375,-0.0798645839095116,13.3947734832764,656562.6875,18.197359085083,0.0433928668498993,15.3931798934937,4843653.5,16.3273868560791,16.6613330841064,17215714,16.6618576049805,16.4418926239014,13823666,15.7720899581909,15.7369604110718,6830855,14.9162082672119,14.2213754653931,1500599.875,15.4212102890015,15.726170539856,6757547,16.8949222564697,16.8051719665527,19878950,66007336,18.0052757263184,0.260815173387527,0.209426209330559,0.103486299514771,0.022733835503459,0.102375693619251,0.301162749528885
3512,5617249.92195826,10842369.158205,9568428.79782274,9568428.79782274,150201719.32631,449062435.983348,2305631.88233557,3995846.99788472,3974240.29801394,3974240.29801394,73276118.4672552,29707482.5574079,1503727.97416638,1416778.65568607,1434581.7878006,1434581.7878006,12857830.8274553,14583622.0552714,70355.8252715458,153624.082091663,133585.096799627,133585.096799627,1584888.17221718,1358623.34392773,1237189.40645578,1464340.51298977,1347500.6967532,1347500.6967532,38302840.9020551,235987717.916134,2618159.32078265,4908333.98402558,5071138.60990479,6058185.89349441,35783564.5693629,92435589.0901213,2126195.92973559,135652.28946623,267398.21821343,975679.10087124,370646.85379259,920233.300877501,1100785.55402603,2422055654.04948,10.1436071395874,35,4232.63272770783,4880.63658773928,1,3,1,1139.14978027344,3,2,1,6.38004636764526,12.5763673782349,45.888484954834,17.43239402771,43.2807388305664,51.7725372314453,1190644,1503728,1165557.25,1190644,1503728,0,302085.71875,70355.828125,463613.125,339846.4375,70355.828125,0,16.1989727020264,0.605905532836914,15.4127016067505,4939139,15.2007665634155,0.0775516629219055,14.6325597763062,2263810,14.1638965606689,0.266849637031555,13.7753419876099,960627.5,11.9422636032104,-1.50419545173645,11.4192390441895,91056.828125,14.1969156265259,-0.078368753194809,13.4849424362183,718515.4375,15.4064455032349,-0.428061127662659,14.6815776824951,2377541.75,16.0739803314209,0.596884608268738,15.2993297576904,4409755.5,15.1953439712524,0.0822094529867172,14.6260004043579,2249009.5,14.176383972168,0.257215589284897,13.8051624298096,989705.25,11.8024940490723,-1.52123165130615,11.2793865203857,79172.6796875,14.1137619018555,-0.0653735399246216,13.4092645645142,666146.25,15.4390754699707,-0.452167719602585,14.7183065414429,2466489.75,16.0739803314209,0.596884608268738,15.2993297576904,4409755.5,15.1953439712524,0.0822094529867172,14.6260004043579,2249009.5,14.176383972168,0.257215589284897,13.8051624298096,989705.25,11.8024940490723,-1.52123165130615,11.2793865203857,79172.6796875,14.1137619018555,-0.0653735399246216,13.4092645645142,666146.25,15.6169214248657,-0.45361065864563,14.8961763381958,2946640.75,15.541353225708,15.1334848403931,3735846,14.6508655548096,14.5653982162476,2116762.25,14.2234582901001,13.8843288421631,1071241.5,11.1613206863403,13.0354318618774,458369.9375,14.0283527374268,13.8770341873169,1063455.625,14.7779817581177,14.8903198242188,2929434,11375109,16.2469387054443,0.328422874212265,0.18608720600605,0.0941741764545441,0.0402958728373051,0.0934897065162659,0.257530182600021
3513,6949933.28387991,11327753.1984638,10242556.0826408,10242556.0826408,212380286.754943,609876182.227078,7862472.29398046,12645463.6240209,12198162.906197,12198162.906197,293815083.764191,103185850.384393,2980687.63303893,3577998.99471691,3618300.81508782,3618300.81508782,38494038.5977516,46609426.961681,787803.75,NA,NA,NA,0,0,2527390.46754889,2990872.25247798,2810438.01411287,2810438.01411287,93337151.2257971,584231324.109268,10468579.8606623,28483458.0182296,29393295.8139951,35171244.8826973,125846653.990254,337984858.096078,2341507.6874343,44980.31481531,145170.56968146,842992.191502761,207091.04529152,1201183.44176495,1246027.06209902,4358919764.58853,11.3708028793335,35,6154.09510115996,7096.26930740353,1,3,1,1861.58679199219,5,3,2,1.92099797725677,6.199875831604,36.0021095275879,8.84434604644775,51.2995719909668,53.2147331237793,4239754.5,2980687.75,1165557.25,4239754.5,2980687.75,0,787803.75,787803.75,NA,859422.3125,787803.75,0,16.2427654266357,0.388333201408386,15.1951284408569,3973383,16.3528099060059,0.960039794445038,15.5150480270386,5471416,15.090313911438,0.993588030338287,14.5020809173584,1986889.5,NA,NA,NA,NA,14.911075592041,0.409025818109512,13.972336769104,1169792.25,17.1648349761963,1.15825402736664,16.2678928375244,11615986,16.1420612335205,0.407587587833405,15.110032081604,3649249.5,16.3167953491211,0.936019361019135,15.4798097610474,5281970.5,15.1015148162842,0.985865354537964,14.5338125228882,2050947.625,NA,NA,NA,NA,14.8488512039185,0.445496410131454,13.9201345443726,1110293,17.1962776184082,1.13764882087708,16.3081226348877,12092822,16.1420612335205,0.407587587833405,15.110032081604,3649249.5,16.3167953491211,0.936019361019135,15.4798097610474,5281970.5,15.1015148162842,0.985865354537964,14.5338125228882,2050947.625,NA,NA,NA,NA,14.8488512039185,0.445496410131454,13.9201345443726,1110293,17.3757400512695,1.137824177742,16.4876117706299,14470343,15.7542428970337,15.1992025375366,3989604,15.8776121139526,14.9154996871948,3004133.25,14.9076642990112,14.1192789077759,1354955.125,13.5770044326782,12.9444255828857,418497.25,14.7426977157593,13.95592212677,1150747.375,16.1638889312744,15.1511554718018,3802447.5,13720384,16.4343929290771,0.290779322385788,0.218954026699066,0.0987548977136612,0.0305018611252308,0.0838713645935059,0.277138561010361
3514,31592758.4451368,55310613.8340458,49084570.0593028,49084570.0593028,1072921924.9547,3215807735.64221,19437006.0667902,32294692.120322,32135117.6242625,32135117.6242625,742259216.402089,228738791.590722,13725142.507806,13378746.429775,13219558.0133905,13219558.0133905,170954770.63114,201495161.47598,1065007.01923635,1815051.38584912,1615453.74159894,1615453.74159894,23400682.9984049,38618259.2022336,8268974.9499944,10492798.4397679,9744171.30341797,9744171.30341797,302561387.619364,1613227655.4507,24089775.5519746,62877037.2220741,66314081.1766477,79309107.4567732,301279106.492186,753164004.835304,9193997.55964429,520131.96492179,821690.680765501,4254605.57291885,1329982.65145022,3753159.50678416,4906145.20059416,14269397279.0031,10.0091962814331,35,4255.94798503882,4907.5213437053,1,3,1,1552.03405761719,4,3,2,5.65729951858521,8.93725109100342,46.2759056091309,14.4657716751099,40.8218460083008,53.3624801635742,3944826.75,13725143,1165557.25,3944826.75,13725143,0,492812.0625,1065007,463613.125,492812.0625,1065007,0,17.8284759521484,-1.3873565196991,13.4194393157959,672958.75,17.290412902832,-1.27216875553131,13.2828397750854,587035,16.4091777801514,-1.06973099708557,12.4387617111206,252397.796875,14.4116239547729,-1.67904222011566,11.2443923950195,76450.015625,16.1662006378174,-1.37889015674591,12.1844215393066,195716.3125,17.9566917419434,-1.19962024688721,13.9100189208984,1099118.375,17.7090549468994,-1.37959218025208,13.3228521347046,610999.9375,17.2854595184326,-1.25999760627747,13.2837934494019,587595.125,16.3972072601318,-1.08413827419281,12.4638090133667,258799.53125,14.2951259613037,-1.6743791103363,11.126238822937,67930.390625,16.0921802520752,-1.3769942522049,12.0976438522339,179448.5625,18.0099124908447,-1.20921468734741,13.9612588882446,1156905,17.7090549468994,-1.37959218025208,13.3228521347046,610999.9375,17.2854595184326,-1.25999760627747,13.2837934494019,587595.125,16.3972072601318,-1.08413827419281,12.4638090133667,258799.53125,14.2951259613037,-1.6743791103363,11.126238822937,67930.390625,16.0921802520752,-1.3769942522049,12.0976438522339,179448.5625,18.1888637542725,-1.20946025848389,14.1403274536133,1383777.25,17.2684383392334,18.48996925354,107174536,16.7826900482178,18.0605602264404,69759224,16.4347400665283,17.4849281311035,39229052,13.8784923553467,15.6349277496338,6168262.5,15.9280214309692,17.1609878540039,28374116,16.9972972869873,18.3060111999512,89166072,339871264,19.6440773010254,0.315338611602783,0.205251902341843,0.115423269569874,0.0181488208472729,0.0834848955273628,0.262352496385574
3515,1154777.95537783,1819616.41752319,1603954.22981889,1603954.22981889,35762001.0005816,114655769.650104,415760.00359477,1571334.0335088,1556046.75161014,1556046.75161014,9351733.43010529,6025880.85065976,580230.360827349,641709.479492374,646483.6792422,646483.6792422,5876746.08655895,6890930.99946366,41915.7243377213,41915.7243377213,37525.2677478511,37525.2677478511,2191786.55538087,1251466.27327934,419431.338433434,555405.893149879,521919.128506902,521919.128506902,17866253.0977864,91527284.679198,811869.09986583,2133989.32743683,2259230.0277399,2699903.8086856,8851237.8522021,23964236.7195146,317910.78827646,23996.97036708,48929.23682608,157490.33489417,60052.83000085,129205.32592262,165620.50419256,324243063.110932,10.5216798782349,35,1044.07605466025,1203.9210866095,1,3,1,1019.91839599609,2,2,1,7.54833459854126,15.3908700942993,49.5391616821289,18.8898372650146,40.6420059204102,52.0965347290039,1817774.75,580230.375,1165557.25,1817774.75,580230.375,0,237158.28125,41915.72265625,463613.125,266803.0625,41915.72265625,0,14.4141359329224,-0.339702576398849,14.4670934677124,1918575.375,14.2674350738525,-0.106670171022415,14.4483375549316,1882926.125,13.3718910217285,0.310616701841354,13.819109916687,1003605.875,10.6434164047241,-2.11020994186401,10.8132238388062,49673.34765625,13.2274541854858,-0.28473562002182,13.2785758972168,584537.3125,14.5735034942627,-0.467282325029373,14.6423568725586,2286097.75,14.2879829406738,-0.351870983839035,14.3505735397339,1707555.75,14.2576589584351,-0.106443308293819,14.4373474121094,1862345.75,13.3793029785156,0.290474325418472,13.8384208679199,1023174.75,10.5327701568604,-2.09781312942505,10.7028045654297,44480.4296875,13.1652679443359,-0.246263235807419,13.2283744812012,555917.125,14.6305341720581,-0.463716983795166,14.7067565917969,2438165.75,14.2879829406738,-0.351870983839035,14.3505735397339,1707555.75,14.2576589584351,-0.106443308293819,14.4373474121094,1862345.75,13.3793029785156,0.290474325418472,13.8384208679199,1023174.75,10.5327701568604,-2.09781312942505,10.7028045654297,44480.4296875,13.1652679443359,-0.246263235807419,13.2283744812012,555917.125,14.80872631073,-0.464857697486877,14.8849296569824,2913686.5,13.959418296814,14.3369998931885,1684534.625,12.9378633499146,13.6800804138184,873340.1875,13.2711801528931,12.9441146850586,418367.15625,10.6434164047241,12.4865694046021,264757.4375,12.9466552734375,13.0149126052856,449060.375,13.6070947647095,13.8471021652222,1032095.9375,4722156,15.3677759170532,0.356729984283447,0.184945225715637,0.0885966420173645,0.0560670681297779,0.0950964689254761,0.218564555048943
3516,17771329.097632,31683067.4351448,28246730.314516,28246730.314516,538302793.273702,1521141637.56345,15632408.8987712,27935844.1868144,27572340.7345482,27572340.7345482,598822698.821432,179595741.861862,6528072.20798983,8369577.69067349,8399749.75396092,8399749.75396092,69587983.5746355,80974549.27006,1726966.71177169,1889672.88058297,1682357.26471344,1682357.26471344,44835880.714507,53218974.3250251,8175245.2818977,11552784.0021182,10900050.3346244,10900050.3346244,227131567.028726,1379621496.30328,21496335.9669965,54620918.5323545,56461379.5236814,67574478.0861689,255092772.692484,663947319.519339,6276524.14917709,600881.69125312,505627.35345768,2533587.65799707,656568.13789424,3147796.83384036,3191248.71697272,14699206034.0135,11.1364631652832,35,4580.22032616207,5704.35716193276,1,3,2,2341.93408203125,5,3,2,9.57347869873047,8.0558500289917,40.3660926818848,10.4606962203979,50.151912689209,50.8442039489746,2671125.5,6528072,1165557.25,2671125.5,6528072,0,545446.125,1726966.75,463613.125,577531.1875,1726966.75,0,17.2712936401367,-0.780514478683472,14.0262813568115,1234629.375,17.1454219818115,-0.670795083045959,13.8842134475708,1071117.875,15.9401140213013,-0.527305066585541,12.9811878204346,434168.4375,14.4519138336182,-0.513723492622375,12.4097108840942,245170.921875,16.2624378204346,-0.661575376987457,12.9017362594604,401007.84375,17.8159275054932,-0.775783360004425,14.3338556289673,1679246.375,17.1564884185791,-0.777388095855713,13.9250564575195,1115771.25,17.13232421875,-0.665470778942108,13.8783197402954,1064823.625,15.9437122344971,-0.522270679473877,13.0256767272949,453920.21875,14.3357067108154,-0.506501734256744,12.2941160202026,218407.09375,16.2042770385742,-0.614210188388824,12.8604278564453,384780.3125,17.8490676879883,-0.789587676525116,14.3808860778809,1760108.625,17.1564884185791,-0.777388095855713,13.9250564575195,1115771.25,17.13232421875,-0.665470778942108,13.8783197402954,1064823.625,15.9437122344971,-0.522270679473877,13.0256767272949,453920.21875,14.3357067108154,-0.506501734256744,12.2941160202026,218407.09375,16.2042770385742,-0.614210188388824,12.8604278564453,384780.3125,18.0287418365479,-0.789393842220306,14.5603933334351,2106194.5,16.6930961608887,17.3457984924316,34133796,16.5648574829102,17.3793029785156,35296804,15.6916217803955,16.4490013122559,13922284,14.3618774414062,14.5705404281616,2127675,15.9166212081909,16.4369468688965,13755467,16.8833923339844,17.4993705749512,39799724,139035744,18.7502422332764,0.245503753423691,0.25386855006218,0.100134566426277,0.0153030790388584,0.0989347547292709,0.286255329847336
3517,7193483.14412246,12434112.1992831,11128435.1017598,11128435.1017598,237818487.727245,640729454.853799,8717200.36681709,13346823.5100882,12909426.2575382,12909426.2575382,283165193.798212,121958772.156119,2056718.34335268,2732038.34445239,2912249.99345929,2912249.99345929,34274261.1604073,41972791.7895921,954429.698334767,1002778.16192104,892876.487614257,892876.487614257,14588485.4125931,30662310.9980916,3842440.70469999,7167074.29523193,6558557.59622099,6558557.59622099,94930000.5185882,604362575.085655,10639486.2892856,25831331.7640335,27012339.8485598,32353607.3667784,126707445.438628,360481365.182836,2694231.55953703,331252.3804212,176191.02990401,861081.39076096,262824.43110201,1585024.24460059,1366127.02889005,11983851030.7337,11.4146738052368,35,3596.71922805232,4479.4725203055,1,3,2,4447.96630859375,5,3,2,12.2948741912842,6.53956508636475,31.96018409729,9.75507926940918,58.8302917480469,50.7056274414062,2671125.5,2056718.375,1165557.25,2671125.5,2056718.375,0,545446.125,954429.6875,463613.125,577531.1875,954429.6875,0,16.3359546661377,0.135956689715385,14.9427528381348,3087131.25,16.4067897796631,0.401562869548798,14.9565706253052,3130084.75,14.8205585479736,0.235919922590256,13.7444124221802,931370.5,13.8182849884033,0.246224910020828,13.1696586608887,524215.78125,15.785008430481,0.655617415904999,14.2189283370972,1496932.125,17.0670986175537,0.342341005802155,15.451979637146,5136999,16.2250137329102,0.140140891075134,14.8425855636597,2792884.75,16.3734683990479,0.383890360593796,14.9276809692383,3040951.25,14.8844366073608,0.288353621959686,13.8363008499146,1021007.9375,13.7022037506104,0.253918170928955,13.0545358657837,467210.8125,15.6962814331055,0.675714910030365,14.1503534317017,1397720.75,17.1118049621582,0.341688871383667,15.5121631622314,5455654.5,16.2250137329102,0.140140891075134,14.8425855636597,2792884.75,16.3734683990479,0.383890360593796,14.9276809692383,3040951.25,14.8844366073608,0.288353621959686,13.8363008499146,1021007.9375,13.7022037506104,0.253918170928955,13.0545358657837,467210.8125,15.6962814331055,0.675714910030365,14.1503534317017,1397720.75,17.292236328125,0.342649310827255,15.692437171936,6533394.5,15.788685798645,15.5368871688843,5592221.5,15.9808082580566,15.5257778167725,5530439.5,14.5366220474243,14.5569229125977,2098897.75,13.7688694000244,13.1846313476562,532123.75,15.1616182327271,14.6432704925537,2288187.25,16.180082321167,15.6324796676636,6153180.5,22195050,16.9153804779053,0.251958042383194,0.2491744607687,0.0945660322904587,0.023974884301424,0.103094488382339,0.277232110500336
3518,4246381.61071784,7749265.39721351,6855289.3862923,6855289.3862923,126282532.459292,362637691.696066,2252182.15523803,4353248.9314798,4310147.46637533,4310147.46637533,82914166.4201761,29604801.5137221,921437.997587765,980333.8721611,994076.324980574,994076.324980574,12334531.2013173,14407435.5356166,243439.561627969,103927.142590445,93041.3100684387,93041.3100684387,17162042.8304725,10143699.3735182,1290697.11396933,2745043.21807006,2524660.96935908,2524660.96935908,36691489.4560598,228780409.735872,4869441.98925795,16265326.0326006,16928364.621267,20269927.7102977,49810479.4814931,136200848.114054,1018431.95198894,66734.94023671,56214.00062377,487814.18325255,143602.75133187,331093.58932333,543281.60753909,1406875429.59747,9.43264865875244,35,2686.7327592354,3346.14541789345,1,3,2,1381.41333007812,4,2,2,6.55271482467651,5.51966190338135,47.8985557556152,14.100378036499,32.5101318359375,53.3449096679688,2272806,921438,1165557.25,2272806,921438,0,443305.59375,243439.5625,463613.125,461037.8125,243439.5625,0,15.8631086349487,0.705053865909576,15.5118494033813,5453943,15.2864332199097,0.49700790643692,15.0520162582397,3443559.5,13.7956485748291,0.294544011354446,13.8030366897583,987603.625,11.5514450073242,-1.54863095283508,11.3748035430908,87099.25,14.8253078460693,1.0322597026825,14.59557056427,2181603.25,16.6045455932617,1.25571382045746,16.3653526306152,12805081,15.7405309677124,0.694646537303925,15.3970909118652,4862634.5,15.2764825820923,0.498631745576859,15.0424222946167,3410680.25,13.8095693588257,0.274714052677155,13.8226613998413,1007176.5,11.4407987594604,-1.53660571575165,11.264012336731,77964.7734375,14.7416172027588,1.04047989845276,14.5151176452637,2012961.625,16.6445007324219,1.23710680007935,16.4075813293457,13357403,15.7405309677124,0.694646537303925,15.3970909118652,4862634.5,15.2764825820923,0.498631745576859,15.0424222946167,3410680.25,13.8095693588257,0.274714052677155,13.8226613998413,1007176.5,11.4407987594604,-1.53660571575165,11.264012336731,77964.7734375,14.7416172027588,1.04047989845276,14.5151176452637,2012961.625,16.824649810791,1.23790001869202,16.5876865386963,15993397,15.2615776062012,14.5037336349487,1990176,14.6274099349976,14.0717267990112,1292032.125,13.7336912155151,13.3020477294922,598419.75,12.402624130249,12.208366394043,200459.28125,14.0706930160522,13.1984643936157,539535.8125,15.3984899520874,14.3843050003052,1766136.625,6386759.5,15.6697378158569,0.311609655618668,0.202298536896706,0.0936969295144081,0.0313866958022118,0.0844772383570671,0.27653095126152
